system:index,landcover,19-1_swir2,19-2_swir2,20-1_swir2,20-2_swir2,21-1_swir2,21-2_swir2,22-1_swir2,22-2_swir2,23-1_swir2,23-2_swir2
000000000000000008d1_0,0,0.2712,0.2727,0.2617,0.2099,0.3195,0.2618,0.3549,0.2857,0.28735,0.1569
00000000000000000764_0,0,0.4678,0.36535,0.4034,0.35065,0.3573,0.2462,0.36075,0.27395,0.2422,0.2282
00000000000000000765_0,0,0.5681,0.3985,0.4309,0.48,0.4163,0.4526,0.5138,0.4589,0.4301,0.3288
00000000000000000775_0,1,0.0346,0.0396,0.0344,0.04,0.0339,0.0388,0.0397,0.03855,0.0416,0.0428
000000000000000009e9_0,1,0.03885,0.0349,0.0302,0.0348,0.0317,0.0356999999999999,0.0339,0.0334,0.0353,0.0315
00000000000000000398_0,1,0.0415,0.04435,0.0432,0.04,0.0403,0.0436,0.0464,0.0426,0.0462,0.0402
0000000000000000076b_0,1,0.03705,0.0369,0.033,0.0347,0.0353,0.037,0.0335,0.03415,0.0322,0.0382
0000000000000000038a_0,1,0.0565,0.0532,0.0466,0.049,0.0435,0.0449,0.0445,0.03975,0.045,0.0356
00000000000000000788_0,1,0.0507,0.04595,0.0448,0.0546,0.0403,0.04335,0.0413,0.04115,0.0385,0.0382
00000000000000000776_0,1,0.0564,0.0269,0.0361,0.0348,0.0179,0.03245,0.0297,0.031,0.0332,0.0186
0000000000000000077e_0,1,0.0368,0.0304,0.0341,0.0344,0.0357,0.0325,0.0473,0.0382499999999999,0.0498,0.0305
00000000000000000785_0,1,0.0508,0.02995,0.0271,0.0375,0.0282,0.0345,0.03525,0.0326,0.0378,0.0302
000000000000000003c2_0,1,0.0837499999999999,0.07275,0.0788,0.0794,0.0794,0.0723,0.0856,0.0654,0.09775,0.0767
0000000000000000078d_0,1,0.0339,0.0337,0.0284,0.03665,0.0291,0.0314,0.0319,0.0274,0.0379,0.0293
00000000000000000392_0,1,0.04165,0.0395,0.03665,0.04,0.03695,0.0343,0.0313,0.03495,0.036,0.0362
000000000000000003cd_0,1,0.09705,0.0617,0.0652,0.0721499999999999,0.07435,0.0779,0.0863,0.0842,0.0658,0.0815
000000000000000009bd_0,1,0.0484,0.0363,0.033,0.0438,0.0319,0.0405,0.0439,0.04025,0.0397,0.0332
00000000000000000794_0,1,0.0481,0.0543,0.0439,0.0396,0.0375,0.0468,0.033,0.0349,0.0576,0.0471
00000000000000000787_0,1,0.0422499999999999,0.03635,0.0324,0.0429,0.056,0.0372,0.0343,0.03385,0.033,0.0378
000000000000000007a4_0,1,0.08755,0.07975,0.0845,0.0852,0.06835,0.0745,0.0805,0.0715,0.0962,0.063
00000000000000000799_0,1,0.0540999999999999,0.0332,0.0306,0.0476,0.0354,0.0361999999999999,0.03685,0.0345,0.0337,0.0341
00000000000000000390_0,1,0.0532,0.05095,0.0455,0.0513,0.046,0.04695,0.05,0.04195,0.0532,0.0446
0000000000000000039b_0,1,0.03075,0.031,0.0255,0.0318,0.025,0.03345,0.0303,0.03365,0.0378,0.028
0000000000000000078c_0,1,0.0923,0.0789,0.0884,0.0821,0.079,0.0833,0.0855,0.0725,0.07645,0.0713
0000000000000000079f_0,1,0.033,0.0289,0.027,0.0297,0.0253,0.0308,0.0307,0.0284,0.0365,0.0276
0000000000000000039f_0,1,0.0401,0.04025,0.0351,0.0459,0.0353,0.0443,0.04265,0.0417,0.051,0.0395
00000000000000000792_0,1,0.05085,0.04495,0.0459,0.0425,0.0487,0.03735,0.0424,0.04505,0.0499,0.0449
00000000000000000783_0,1,0.0369,0.03345,0.0337,0.0362,0.0291,0.034,0.0368,0.033,0.0373,0.0326
00000000000000000797_0,1,0.0346,0.042,0.0349,0.0413,0.0393,0.03655,0.0342,0.0369,0.0366,0.0422
0000000000000000078e_0,1,0.0327,0.0325,0.0377,0.0366,0.0379,0.0331,0.0562,0.03575,0.047,0.0348
000000000000000007af_0,1,0.0581,0.0418,0.04435,0.0416,0.0291,0.0307,0.0343,0.0286,0.0332999999999999,0.0182
000000000000000003d0_0,1,0.0568,0.044,0.0273,0.0497,0.0256,0.0448,0.0316,0.03305,0.0345,0.0432
000000000000000009f6_0,1,0.10015,0.085,0.08785,0.0954,0.08675,0.08435,0.0707,0.0786,0.0837,0.0546
000000000000000009d8_0,1,0.081,0.064,0.0795,0.0695,0.0703,0.0675,0.0918,0.06945,0.0992,0.0784
000000000000000009cd_0,1,0.0468,0.03395,0.0337,0.03885,0.0335,0.034,0.03795,0.0397,0.0383,0.039
000000000000000009da_0,1,0.0499,0.0356,0.0335,0.0416,0.0336,0.03775,0.0367,0.0352,0.0398,0.0383
000000000000000009f7_0,1,0.03725,0.03285,0.0271,0.0296,0.03355,0.0329,0.03495,0.0328,0.0339,0.0312
000000000000000009eb_0,1,0.02675,0.02355,0.0393,0.0331,0.03305,0.0304,0.0334,0.0298,0.0338,0.03
00000000000000000395_0,1,0.0405,0.0342,0.0312,0.0437,0.0335,0.0409,0.04305,0.03585,0.0386,0.0353
0000000000000000076a_0,1,0.0286,0.02235,0.0223,0.0302,0.03015,0.02455,0.0299,0.02985,0.0358,0.0212
00000000000000000772_0,1,0.0271,0.02765,0.0243,0.0291,0.0222,0.0285,0.0247,0.0287,0.0352,0.0243
000000000000000003a5_0,1,0.04315,0.041,0.0346,0.0331,0.0296,0.0401,0.0369,0.04465,0.0458,0.0315
000000000000000003db_0,1,0.0576,0.06125,0.0604,0.0636,0.077,0.05,0.0664,0.0706,0.0523,0.0733
000000000000000003ad_0,1,0.0325,0.0422,0.0336,0.03475,0.0348,0.0316,0.0324,0.0387,0.0555,0.0358
000000000000000003af_0,1,0.0355,0.036,0.0344,0.0379,0.0328,0.034,0.03985,0.0348,0.0388,0.0312
00000000000000000768_0,1,0.0402,0.05015,0.0407,0.0421,0.03935,0.033,0.0305,0.0389,0.0407,0.0524
000000000000000009f4_0,1,0.0371,0.0364,0.0405,0.04,0.03765,0.04,0.0438,0.04785,0.0405,0.0426
000000000000000007a0_0,1,0.0353,0.0174,0.0243,0.0195,0.0169,0.0126,0.0136,0.0135,0.0267,0.0087
000000000000000007a6_0,1,0.051,0.0432,0.0425,0.0475,0.03315,0.0432,0.0392,0.0355,0.045,0.0294
0000000000000000077a_0,1,0.0611,0.0674,0.0612,0.0541,0.056,0.0485,0.045,0.0594,0.0545,0.0599
000000000000000009f1_0,1,0.018,0.01965,0.0195,0.0178,0.0254,0.1358,0.0146,0.0156,0.039,0.0065
000000000000000007a7_0,1,0.029,0.03005,0.0287,0.0326,0.0272,0.0327999999999999,0.0316,0.03095,0.0373,0.0272
000000000000000009b8_0,1,0.03165,0.0227,0.022,0.0279,0.02935,0.0294,0.0278,0.0267,0.0296,0.0271
00000000000000000774_0,1,0.0565,0.0593,0.0515,0.0561,0.0503,0.04695,0.04725,0.0467,0.0493,0.05275
0000000000000000076e_0,1,0.05265,0.0453,0.0528,0.05815,0.0513999999999999,0.0437,0.0502,0.0487,0.0617,0.0473
00000000000000000779_0,1,0.0319,0.0248,0.0304,0.0313,0.0299499999999999,0.029,0.0301,0.0292,0.03195,0.02585
000000000000000009cb_0,1,0.0566,0.0442,0.05205,0.05,0.0551,0.0406,0.0461,0.0241,0.0539,0.0471
00000000000000000384_0,1,0.0489,0.05375,0.0442,0.0432,0.0436,0.0386,0.0432,0.0439,0.0502,0.04675
000000000000000009c9_0,1,0.0628,0.0519,0.0503,0.052,0.066,0.0461,0.0642,0.0502,0.0714,0.0475
00000000000000000796_0,1,0.0555,0.0558,0.0479,0.0535,0.0482,0.0566,0.0484,0.0487,0.0457,0.0491
000000000000000009f8_0,1,0.0424,0.04975,0.0441,0.0469,0.0491,0.0345,0.0446,0.04075,0.0367,0.0417
000000000000000009bb_0,1,0.0411,0.0322,0.0402,0.0404,0.0342,0.0371,0.03655,0.03745,0.0364,0.0384
0000000000000000039d_0,1,0.0395,0.04115,0.0332999999999999,0.0387,0.0387,0.0376,0.0352,0.0382,0.0379,0.0357
000000000000000009f5_0,1,0.1352,0.0416,0.0432,0.04475,0.0469,0.0391,0.0504,0.0416,0.0493,0.0462
000000000000000003a0_0,1,0.0496,0.0366,0.0444,0.0384,0.0369,0.0374,0.0411,0.0447,0.038,0.0377
00000000000000000a56_0,1,0.05265,0.0423,0.04,0.04675,0.04035,0.0383,0.0408,0.0423,0.041,0.0424
000000000000000009ca_0,1,0.06475,0.06,0.0735,0.0735,0.0679,0.0557,0.0758,0.06445,0.0768,0.0632
00000000000000000388_0,1,0.0455,0.0531,0.0448,0.0443,0.0413,0.04355,0.0408,0.05155,0.0527,0.0596
0000000000000000079e_0,1,0.0499,0.0565,0.0518,0.0519,0.04795,0.04065,0.06105,0.0431,0.0494,0.0458999999999999
000000000000000003a9_0,1,0.0454,0.0388,0.0475,0.0391,0.0424,0.04605,0.0435,0.0386,0.0538,0.0383
000000000000000009db_0,1,0.033,0.033,0.0316,0.0353,0.0329,0.0292,0.0316,0.0331,0.0394,0.0341
000000000000000009d6_0,1,0.0354,0.03805,0.0434,0.0387,0.0382,0.0364,0.0422,0.0374,0.03585,0.0363
0000000000000000037e_0,1,0.0289,0.02085,0.0265,0.0265,0.02595,0.0243,0.0215,0.025,0.0275,0.0194
0000000000000000077c_0,1,0.0319,0.0254,0.0305,0.03055,0.0254,0.0315,0.0297,0.0313,0.0313,0.0219
00000000000000000386_0,1,0.0336,0.02625,0.031,0.0253,0.0344,0.02815,0.0395,0.0331,0.0376,0.027
0000000000000000077f_0,1,0.0336,0.0251,0.0226,0.0262,0.0213,0.0198,0.0222,0.0278,0.03005,0.0279
00000000000000000770_0,1,0.04295,0.03,0.0347,0.0353,0.0378,0.03305,0.0385,0.0364,0.045,0.0332999999999999
00000000000000000387_0,1,0.02805,0.022,0.0318,0.03135,0.03015,0.026,0.0241,0.0262,0.0283,0.0202
0000000000000000038b_0,1,0.0395999999999999,0.0352,0.0342,0.0613999999999999,0.02295,0.02105,0.0296,0.05965,0.036,0.0394
000000000000000007cf_0,1,0.03525,0.03685,0.0307,0.036,0.04015,0.0344,0.0463,0.03175,0.0454,0.0424
000000000000000007d6_0,1,0.0118,0.0084,0.0088,0.0099,0.0105,0.009,0.0116,0.0117,0.0131,0.0078
0000000000000000076c_0,1,0.0477,0.0426,0.0494,0.0422,0.0467,0.0391,0.0451499999999999,0.0459,0.0517,0.0472
00000000000000000397_0,1,0.0158,0.0165,0.0191,0.0171,0.0151,0.01995,0.0233,0.02435,0.0416,0.0146
000000000000000009f9_0,1,0.03335,0.0255,0.0211,0.0275,0.0214,0.02605,0.028,0.02525,0.0326,0.0268
000000000000000009fa_0,1,0.03105,0.0239,0.02225,0.02355,0.0187,0.027,0.0271,0.0322,0.0287,0.0335
0000000000000000078f_0,1,0.03815,0.0361,0.0341,0.0376,0.0368,0.03335,0.03775,0.037,0.04385,0.03685
000000000000000007c1_0,1,0.04975,0.0465,0.0357,0.046,0.0422,0.0407,0.0356,0.04005,0.041,0.0331
000000000000000007cb_0,1,0.0569,0.038,0.0351,0.0341,0.0312,0.0306,0.0393,0.0233,0.02225,0.0154
000000000000000003c1_0,1,0.0473,0.0365,0.0363,0.0382,0.0364,0.0371,0.04175,0.0386,0.0465,0.0339
00000000000000000769_0,1,0.02765,0.0244,0.0281,0.024,0.0283,0.02425,0.028,0.0258,0.0317,0.0213
000000000000000007d8_0,1,0.1058,0.10915,0.107,0.1113,0.1114,0.0785,0.1213,0.0939,0.0767,0.0906
000000000000000003a1_0,1,0.047,0.0381,0.04035,0.03975,0.0363,0.039,0.03905,0.0395,0.0456,0.0389
000000000000000003c9_0,1,0.09905,0.0765,0.0769,0.08135,0.0739,0.0777,0.0724,0.07335,0.0738,0.078
000000000000000003e0_0,1,0.0494,0.0526,0.0415,0.05,0.0436,0.04545,0.0482,0.0451,0.0469,0.0429
000000000000000009d1_0,1,0.0931,0.0871,0.1049,0.09295,0.1176,0.09245,0.1071,0.08675,0.0949,0.0821
00000000000000000777_0,1,0.0376,0.039,0.03515,0.03625,0.0311,0.0326,0.0425,0.0357,0.04045,0.03225
000000000000000007b7_0,1,0.0347,0.031,0.0278,0.0332999999999999,0.0335,0.03585,0.0337,0.0308,0.0354,0.0303
000000000000000003a2_0,1,0.0491,0.0343,0.0344,0.0365,0.0474,0.03605,0.0478,0.04145,0.04755,0.0343
00000000000000000790_0,1,0.03335,0.0256999999999999,0.0281,0.0239,0.0539,0.0219,0.02255,0.0247,0.0482,0.0376
00000000000000000786_0,1,0.1504,0.08325,0.08345,0.0703,0.05635,0.0593,0.0483,0.05005,0.0675,0.0404
00000000000000000789_0,1,0.03665,0.0291,0.0382,0.0495,0.0464,0.0322,0.04105,0.0424999999999999,0.0319,0.0339
0000000000000000039c_0,1,0.03805,0.0344,0.0291,0.0384,0.03295,0.03155,0.036,0.0329,0.0324,0.0318
000000000000000009fb_0,1,0.02575,0.0235,0.0326,0.0399,0.0261,0.0307,0.0312,0.0315,0.0356,0.02095
000000000000000003ed_0,1,0.1331,0.1009,0.1225,0.09045,0.0906,0.0747,0.1033,0.0828,0.1184,0.0658
000000000000000003c4_0,1,0.0386,0.0174,0.0219,0.0422,0.0357,0.0221,0.0204,0.0132,0.05825,0.0088
000000000000000009e4_0,1,0.07945,0.06655,0.0771,0.0742,0.07345,0.1054,0.1234,0.108,0.1329,0.1297
0000000000000000077b_0,1,0.0505,0.0373,0.0437,0.0313,0.0378,0.03385,0.03925,0.0379,0.0382,0.0381
000000000000000007a1_0,1,0.046,0.03835,0.0338,0.03885,0.0443,0.04425,0.0407,0.0435,0.0624,0.0456
0000000000000000077d_0,1,0.04785,0.03685,0.03715,0.0389,0.0388,0.0346,0.0399,0.0365,0.0454,0.0362
000000000000000003b5_0,1,0.0541,0.0428,0.0564,0.05145,0.055,0.04265,0.0464,0.04905,0.0569,0.04785
000000000000000003e3_0,1,0.019,0.0148,0.0172,0.0156,0.0114,0.0147,0.0179,0.01795,0.02,0.0097
000000000000000007bc_0,1,0.0429,0.04615,0.031,0.0347,0.0562,0.03255,0.0376,0.0194,0.0523,0.04775
0000000000000000038f_0,1,0.03865,0.0287,0.032,0.0427,0.0327,0.0332,0.043,0.0406,0.0376,0.0264
000000000000000003a4_0,1,0.0424,0.0399,0.0437,0.0513999999999999,0.0433,0.0387,0.04485,0.0403,0.04265,0.0391
000000000000000007ab_0,1,0.0464,0.0337,0.0463,0.0324,0.03225,0.03175,0.0314,0.03175,0.0313,0.02545
0000000000000000076d_0,1,0.0623,0.0716499999999999,0.0643,0.0678,0.05225,0.0503,0.0561,0.05735,0.0569,0.058
000000000000000003dc_0,1,0.0642,0.0609,0.0572,0.0605,0.0594,0.0571,0.0714,0.0551,0.071,0.0656
000000000000000009fc_0,1,0.0339,0.0278,0.0356,0.036,0.0332,0.0364,0.0322,0.03445,0.03205,0.03275
000000000000000003a6_0,1,0.054,0.0403,0.0509,0.0596,0.0423,0.045,0.0467,0.0411,0.04285,0.04055
000000000000000007ca_0,1,0.04065,0.04115,0.0346,0.0377,0.0393,0.0387,0.0447,0.0366,0.0433,0.0392
0000000000000000038c_0,1,0.0371,0.03375,0.03475,0.0309,0.0413,0.0348,0.0401,0.0423,0.035,0.03705
000000000000000003e1_0,1,0.03015,0.0273,0.0212,0.0279,0.0339,0.0229,0.0255,0.0187,0.0273,0.0274
000000000000000003a3_0,1,0.0773,0.0519,0.0582,0.0502,0.0473,0.05545,0.0707,0.0585,0.095,0.0667
00000000000000000791_0,1,0.0511,0.0432,0.0455,0.05595,0.05215,0.0481,0.05435,0.0564,0.0497,0.0539
0000000000000000039e_0,1,0.05135,0.0317,0.0369,0.0302,0.035,0.0316,0.0411,0.04,0.0398,0.0297
00000000000000000802_0,1,0.01415,0.012,0.0195,0.0107,0.0139,0.012,0.0058,0.0138,0.0175,0.0142
000000000000000003c6_0,1,0.113,0.0844,0.0867,0.08,0.0628,0.0758,0.0843,0.0802,0.08955,0.0501
000000000000000007a3_0,1,0.0574,0.04475,0.0444,0.061,0.0526,0.0423,0.0524,0.05975,0.0642,0.05225
00000000000000000381_0,1,0.02795,0.0225,0.0299,0.0353,0.02275,0.0279,0.0311,0.0314,0.03195,0.02555
000000000000000007ba_0,1,0.0392,0.0398,0.0377,0.0347,0.0345,0.0373,0.0397,0.03245,0.0383,0.0334
000000000000000009c7_0,1,0.04865,0.0422,0.0365,0.04495,0.0479,0.0397,0.047,0.0367,0.0422,0.0383
0000000000000000079a_0,1,0.0499,0.0379,0.0362,0.0364,0.0395,0.0358,0.0492,0.0549,0.0623,0.0925
000000000000000007a5_0,1,0.04905,0.0431,0.0414,0.0419,0.0411,0.0363,0.0485,0.0447,0.0499,0.0417
00000000000000000839_0,1,0.0791,0.0661,0.0615,0.0498,0.0373,0.0702,0.0729,0.05895,0.1034,0.0269
00000000000000000399_0,1,0.06985,0.06,0.0476,0.05735,0.0529,0.0507,0.0537,0.0587,0.0631,0.0527
000000000000000009fd_0,1,0.0785,0.07635,0.0774,0.0868,0.09085,0.0843,0.0974,0.08775,0.1011,0.08925
0000000000000000079c_0,1,0.0647,0.0354,0.042,0.03435,0.03625,0.0332,0.0374,0.0374,0.041,0.0305
000000000000000007dd_0,1,0.0419,0.0379,0.028,0.0344,0.0459,0.02965,0.0363,0.0339,0.03785,0.0387
00000000000000000773_0,1,0.0498,0.05745,0.049,0.04765,0.0454,0.0412,0.0411,0.0457,0.0443,0.0495
000000000000000003aa_0,1,0.0479,0.0393,0.0339,0.04545,0.0443,0.0381,0.0425,0.0395999999999999,0.0518,0.0354
000000000000000007e6_0,1,0.1159,0.1138,0.12245,0.1173,0.1167,0.1178,0.1301,0.0902,0.1164,0.0553
000000000000000007a8_0,1,0.0587,0.0837,0.0764999999999999,0.0365,0.0256,0.03845,0.0425,0.0652,0.0316,0.0212
000000000000000007cd_0,1,0.0399,0.0444,0.03835,0.0479,0.048,0.0367,0.0459,0.04185,0.0626,0.0483
000000000000000009c1_0,1,0.04585,0.04645,0.0561,0.06445,0.0774,0.04435,0.066,0.0489,0.0637,0.0572
000000000000000007a9_0,1,0.03735,0.03435,0.0332999999999999,0.0366,0.0386,0.03425,0.0407,0.0355,0.0433,0.03915
00000000000000000383_0,1,0.0287,0.01945,0.02515,0.0237,0.0232,0.024,0.0264,0.0198,0.0253,0.0171
000000000000000007e7_0,1,0.054,0.0639,0.0684,0.05625,0.0764999999999999,0.0552,0.094,0.039,0.0523,0.0578
00000000000000000798_0,1,0.0389,0.0281,0.037,0.0295,0.0308,0.03025,0.0296,0.03145,0.0358,0.0275
000000000000000007c5_0,1,0.01705,0.0301,0.0476,0.0202,0.0312,0.03305,0.1087,0.0266,0.0559,0.0491
000000000000000003bb_0,1,0.01345,0.0132,0.0131,0.014,0.0135,0.0165,0.0123,0.0127,0.0185,0.0114
00000000000000000780_0,1,0.0395,0.0404,0.0403,0.0408,0.04085,0.03715,0.0652,0.0475,0.048,0.0418
000000000000000007ac_0,1,0.06105,0.0443,0.05325,0.0608,0.0636,0.0569,0.07465,0.06965,0.0839,0.0559
000000000000000007d1_0,1,0.0442,0.0431,0.0376,0.0381,0.0331,0.03595,0.0503,0.0326,0.0448,0.0233
000000000000000007fc_0,1,0.0109,0.01615,0.0089,0.0111,0.0123,0.01085,0.0122,0.0114,0.0165,0.0095
00000000000000000800_0,1,0.0217,0.0129,0.0128,0.0246,0.025,0.02435,0.01795,0.02275,0.0276,0.0237
000000000000000007bf_0,1,0.04595,0.03055,0.0312,0.036,0.0392,0.0316,0.03595,0.0396,0.039,0.0265
000000000000000003b6_0,1,0.04,0.0419,0.0342,0.0421,0.0365,0.0391,0.0402,0.0393,0.04625,0.0451
0000000000000000079b_0,1,0.0391,0.02115,0.0265,0.02135,0.0499,0.0489,0.07965,0.0274,0.0963,0.0217
000000000000000007ae_0,1,0.08735,0.06585,0.0735,0.0725,0.05385,0.0782,0.0736,0.07525,0.0966,0.0503
000000000000000007e2_0,1,0.0411,0.04155,0.0376,0.035,0.0395,0.0404,0.0369,0.03535,0.0424,0.0332999999999999
000000000000000003ba_0,1,0.0589,0.0528,0.0511,0.0475,0.03965,0.0358,0.0407,0.042,0.0449,0.0503
000000000000000007ea_0,1,0.03455,0.02725,0.0302,0.0313,0.0431,0.0276,0.0252,0.0292,0.026,0.0374
000000000000000003f2_0,1,0.07915,0.0706,0.0832,0.0711,0.0836,0.0665999999999999,0.0932,0.0609,0.0865,0.0605
000000000000000009e2_0,1,0.0406,0.06645,0.0759,0.06095,0.05875,0.0733,0.0947,0.0751,0.07305,0.0639
000000000000000007ee_0,1,0.05495,0.0553,0.0388,0.0538,0.0461,0.0506,0.0508,0.0431,0.0527,0.0408
000000000000000009ce_0,1,0.0588,0.0253,0.0311,0.02205,0.0522,0.02,0.10695,0.0511,0.0602,0.0336
000000000000000009e7_0,1,0.0286,0.02375,0.0049,0.01435,0.0084,0.00625,0.05575,0.0226,0.02475,0.0131
00000000000000000382_0,1,0.0468,0.0451499999999999,0.0454,0.0434,0.04085,0.0411,0.0424,0.0414,0.0487,0.04015
0000000000000000037f_0,1,0.0223,0.0195,0.022,0.0221,0.0221,0.0182,0.02245,0.0203,0.0229,0.02
000000000000000003d5_0,1,0.115,0.1216,0.1126,0.0656,0.0568,0.0752,0.0856,0.08565,0.1112,0.0813
00000000000000000a31_0,1,0.05305,0.0562,0.0653,0.0529,0.04715,0.0485,0.0508,0.0546,0.0486,0.0452
000000000000000007d0_0,1,0.0557,0.0565,0.046,0.05045,0.0395,0.0456,0.0478,0.0345,0.0528,0.0351
00000000000000000419_0,1,0.0065,0.0089,0.0088,0.0077,0.0088,0.0115,0.0083,0.0091,0.0142,0.0065
000000000000000003e6_0,1,0.0718,0.0435,0.04505,0.06905,0.0585,0.04715,0.04545,0.0389,0.03925,0.05465
000000000000000007aa_0,1,0.0552,0.0389,0.0399,0.0344,0.0389,0.0365,0.03945,0.0309,0.0364,0.0434
000000000000000003ca_0,1,0.0992,0.09025,0.0954,0.1014,0.0822,0.0931,0.0905,0.0928,0.1056,0.0918
000000000000000007b6_0,1,0.08405,0.0603,0.0775,0.0707,0.07775,0.0735,0.0639,0.0652,0.0755,0.0525
000000000000000003b3_0,1,0.0528,0.038,0.04095,0.0355,0.0384,0.035,0.041,0.034,0.0398,0.0372
0000000000000000038e_0,1,0.0384,0.0345,0.0415,0.0363,0.039,0.0335499999999999,0.0353,0.0373,0.0406,0.0398
000000000000000003bf_0,1,0.03125,0.0266,0.02925,0.0294,0.0343,0.03005,0.0317,0.04845,0.0476,0.02995
000000000000000003f3_0,1,0.05355,0.0492,0.0456,0.0492,0.0481,0.0505,0.0529,0.03815,0.0489,0.0475
000000000000000003cb_0,1,0.04095,0.0388,0.03545,0.0362,0.0453,0.03065,0.0389,0.03905,0.0424,0.0367
000000000000000003d1_0,1,0.06565,0.0565,0.0589,0.0725,0.07675,0.0462,0.0659,0.0645,0.0706,0.0635
0000000000000000082f_0,1,0.0727,0.0465,0.07945,0.082,0.0899,0.0847,0.0768,0.07915,0.095,0.07685
000000000000000007cc_0,1,0.04145,0.0252,0.0307,0.0358,0.0366,0.0245,0.02505,0.03285,0.039,0.0332
000000000000000007df_0,1,0.0501,0.04235,0.0438,0.0292,0.035,0.03655,0.0371,0.03385,0.035,0.0302
000000000000000007b0_0,1,0.0562,0.062,0.06645,0.0523,0.061,0.06,0.0672,0.0567,0.0721,0.08075
00000000000000000403_0,1,0.02995,0.0447,0.026,0.0316,0.0364,0.02845,0.0363,0.0323,0.0426,0.0424
00000000000000000380_0,1,0.0321,0.0286,0.03595,0.02505,0.033,0.0307,0.0314,0.0304,0.03225,0.0307
00000000000000000394_0,1,0.0506,0.03865,0.03545,0.033,0.0379,0.03615,0.03625,0.0314,0.037,0.0372
000000000000000003d3_0,1,0.0709,0.0411,0.0418,0.0678,0.083,0.06685,0.0654,0.0314,0.045,0.0436
000000000000000009b9_0,1,0.0321,0.0293,0.048,0.04885,0.05285,0.0619,0.0605,0.03805,0.0694,0.0271
000000000000000007c2_0,1,0.0673,0.0372,0.0462,0.0563,0.0606,0.0409,0.04495,0.0429,0.0441,0.0436
000000000000000003f6_0,1,0.04655,0.031,0.0319,0.0264,0.0261,0.0312,0.0378,0.0318,0.0339,0.017
000000000000000007e8_0,1,0.03145,0.0299,0.0266,0.0235,0.0162,0.02655,0.0232,0.01785,0.027,0.0081
000000000000000009e8_0,1,0.0242,0.0187,0.03445,0.03945,0.02495,0.02455,0.0297,0.0246,0.02815,0.0207
000000000000000003b8_0,1,0.067,0.04115,0.04645,0.04825,0.06365,0.0415,0.0449,0.038,0.04245,0.04825
000000000000000007b2_0,1,0.0624,0.04135,0.03415,0.0366999999999999,0.0427,0.0376,0.03575,0.0325,0.0352,0.0446
0000000000000000040e_0,1,0.038,0.0422,0.0472,0.03765,0.0401,0.03125,0.0565,0.03615,0.0455,0.0459
000000000000000007c7_0,1,0.0521,0.0551,0.043,0.0426,0.0485,0.04055,0.052,0.04165,0.0432,0.04835
000000000000000003f5_0,1,0.02875,0.0269,0.0181,0.0236,0.02745,0.02865,0.036,0.0213,0.0311,0.02845
00000000000000000412_0,1,0.05535,0.0369,0.0297,0.0487,0.0303,0.0401,0.0303,0.0338,0.0263,0.0433
00000000000000000391_0,1,0.0546,0.0427,0.0511,0.0433,0.0485,0.0395,0.04815,0.0479,0.061,0.0413
00000000000000000767_0,1,0.0309,0.0325,0.0375,0.0401,0.03625,0.0319,0.0753,0.0344,0.0445,0.028
000000000000000007e3_0,1,0.0704,0.0298,0.0436,0.03805,0.0361,0.0341,0.0309,0.0349,0.0404,0.0294
0000000000000000083f_0,1,0.0588,0.06115,0.0464,0.05645,0.0548,0.05515,0.0675,0.04975,0.0554,0.0537
00000000000000000804_0,1,0.16695,0.1681,0.1331,0.1489,0.14465,0.15365,0.1758,0.13895,0.2163,0.1933
000000000000000003b2_0,1,0.0448,0.0464,0.04505,0.03555,0.0377,0.0343,0.04235,0.0365,0.041,0.0325
000000000000000009fe_0,1,0.0461,0.0416,0.0432,0.0352,0.0422,0.04065,0.03715,0.038,0.0474,0.0357
000000000000000009ff_0,1,0.054,0.0361,0.0615,0.06485,0.0376,0.038,0.03595,0.0364,0.0615,0.0442
00000000000000000396_0,1,0.0396,0.0336,0.0391,0.0315,0.0284,0.0332999999999999,0.03275,0.0336,0.0377,0.0322
000000000000000003ce_0,1,0.0683,0.03695,0.0441,0.0475,0.0676,0.04615,0.04865,0.0433,0.04815,0.04585
000000000000000009d9_0,1,0.09315,0.0886,0.0946,0.0755,0.0763,0.07515,0.0902,0.08405,0.0884,0.1
000000000000000003ec_0,1,0.1173,0.0909,0.1054,0.0987,0.1368,0.08385,0.0812,0.0886,0.0764999999999999,0.0858
000000000000000003fe_0,1,0.0313,0.0377,0.0286,0.0427,0.0494,0.0351,0.0347,0.02405,0.0334,0.0385
000000000000000009e1_0,1,0.0381,0.0374,0.03635,0.0237,0.03775,0.0303,0.03675,0.03395,0.0485,0.03475
00000000000000000784_0,1,0.0451,0.0405,0.0405,0.036,0.04825,0.03435,0.0371,0.04035,0.0491,0.0449
00000000000000000a01_0,1,0.0416,0.02475,0.04575,0.0254,0.0423,0.0262,0.0463,0.0312,0.0294,0.0309
00000000000000000a00_0,1,0.0883,0.0618,0.10345,0.0848,0.0858,0.0742,0.1005,0.0651,0.1743,0.0597
000000000000000003e8_0,1,0.0921,0.0578,0.065,0.0855,0.06805,0.0674,0.0635,0.0399,0.0464,0.0682
00000000000000000a02_0,1,0.0396,0.0359,0.0321,0.0393,0.0432,0.0331,0.045,0.0379,0.04875,0.03535
00000000000000000a03_0,1,0.0475,0.0396,0.03775,0.0443,0.0481,0.0246,0.02865,0.0469,0.0551,0.0186
