system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000494_0,0.0772,0.1051,0,0.21730000000000002,0.084,0.1721,0.0949,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e1_0,0.045000000000000005,0.07350000000000001,0,0.27790000000000004,0.0553,0.1709,0.10310000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_0,0.057,0.07165,0,0.3375,0.059800000000000006,0.20525000000000002,0.1092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,0.05985,0.0689,0,0.0317,0.0463,0.0127,0.006850000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_0,0.0488,0.0833,0,0.2938,0.1008,0.2863,0.1958,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_0,0.10840000000000001,0.1124,0,0.053500000000000006,0.0806,0.019,0.0123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469_0,0.057300000000000004,0.07970000000000001,0,0.031100000000000003,0.0597,0.013600000000000001,0.0103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,0.0403,0.068,0,0.38270000000000004,0.0504,0.1837,0.08710000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445_0,0.0388,0.0732,0,0.2898,0.048400000000000006,0.2023,0.0984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2_0,0.0858,0.11910000000000001,0,0.0891,0.0952,0.08170000000000001,0.057300000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7_0,0.0824,0.1005,0,0.3305,0.07350000000000001,0.2074,0.11720000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464_0,0.06205,0.07300000000000001,0,0.26805,0.0533,0.1285,0.07225000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c_0,0.038400000000000004,0.0641,0,0.3275,0.054400000000000004,0.22560000000000002,0.12480000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0,0.0473,0.068,0,0.1663,0.09330000000000001,0.159,0.12390000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_0,0.0627,0.0883,0,0.21760000000000002,0.0835,0.17850000000000002,0.1285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123_0,0.0455,0.0656,0,0.2301,0.0704,0.2217,0.1401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452_0,0.08080000000000001,0.1173,0,0.0351,0.0713,0.0119,0.0082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,0.0755,0.0763,0,0.0704,0.0627,0.0347,0.020800000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
