system:index,blue_L8_2,green_L8_2,landcover_L8_2,nir_L8_2,red_L8_2,swir1_L8_2,swir2_L8_2,blue_S2_2,green_S2_2,landcover_S2_2,nir_S2_2,red_S2_2,swir1_S2_2,swir2_S2_2
000000000000000001c4_0,0.0110000000000001,0.0545600000000001,1,0.49944,0.0274800000000001,0.1228,0.03716,0.0195,0.046,1,0.3671,0.0236,0.0943,0.036
000000000000000001f1_0,0.0561,0.11384,1,0.35792,0.0928000000000001,0.14432,0.0657600000000001,0.0573,0.08215,1,0.27875,0.0617,0.12605,0.06485
00000000000000000143_0,0.05892,0.0953200000000001,1,0.35572,0.0790000000000001,0.20524,0.11232,0.05075,0.08585,1,0.2869,0.0592,0.1477,0.0848
00000000000000000211_0,0.0485600000000001,0.0996800000000001,1,0.38012,0.07048,0.13916,0.05276,0.0249,0.0477,1,0.2323,0.0263,0.0679,0.0254
000000000000000001e7_0,0.0543400000000001,0.0900800000000001,1,0.3604,0.0700200000000001,0.14624,0.06128,0.05195,0.0684,1,0.23685,0.0526,0.0968,0.0393
000000000000000001f0_0,0.0280000000000001,0.0685800000000001,1,0.21156,0.05674,0.0832600000000001,0.0385200000000001,0.0465,0.0662,1,0.1597,0.0587,0.0603,0.0443
000000000000000001dd_0,0.0714400000000001,0.11064,1,0.34272,0.0858800000000001,0.1492,0.0599600000000001,0.02725,0.05165,1,0.2607,0.02905,0.07665,0.0327
000000000000000001d8_0,0.0374,0.0874400000000001,1,0.40352,0.04948,0.1324,0.04384,0.02505,0.04765,1,0.30685,0.02515,0.07925,0.02935
000000000000000001dc_0,0.04928,0.11268,1,0.35124,0.08524,0.15608,0.0654400000000001,0.0255,0.0509,1,0.282,0.0312,0.076,0.0306
000000000000000000dd_0,0.0742800000000001,0.11232,1,0.29672,0.10148,0.16628,0.0795600000000001,0.0524,0.0638,1,0.1521,0.0531,0.0909,0.0499
000000000000000001df_0,0.04842,0.0905400000000001,1,0.4099,0.0633600000000001,0.19188,0.0784600000000001,0.0455,0.0727,1,0.2633,0.0453,0.1273,0.0539
000000000000000001c7_0,0.0869200000000001,0.13016,1,0.20548,0.1358,0.16736,0.09784,0.0637,0.0905,1,0.0455,0.07735,0.0149,0.011
0000000000000000020e_0,0.04272,0.09728,1,0.35916,0.0807200000000001,0.1584,0.0810000000000001,0.044,0.05945,1,0.2201,0.0507,0.093,0.0517
000000000000000001cb_0,0.0485200000000001,0.0904800000000001,1,0.32704,0.0777600000000001,0.1352,0.07492,0.0357,0.0585,1,0.2486,0.0357,0.0779,0.0314
000000000000000001ed_0,0.05898,0.09734,1,0.09928,0.0714400000000001,0.0313,0.01472,0.0575,0.0772,1,0.0862,0.0544,0.0227,0.0106
000000000000000001e0_0,0.0619,0.09598,1,0.11784,0.07628,0.0509600000000001,0.02552,0.0655,0.0924,1,0.0846,0.0648,0.0314,0.0236
00000000000000000028_0,0.08856,0.12772,1,0.28108,0.1242,0.18052,0.09628,0.0511,0.0708,1,0.0999,0.0484,0.0426,0.0227
00000000000000000216_0,0.04648,0.092,1,0.3512,0.0612800000000001,0.12556,0.0450800000000001,0.03805,0.06215,1,0.26935,0.0352,0.07805,0.03185
00000000000000000210_0,0.03828,0.0759800000000001,1,0.24822,0.0563,0.0823,0.0382800000000001,0.04465,0.0679,1,0.2086,0.056,0.10235,0.06605
000000000000000001e2_0,0.03898,0.0955600000000001,1,0.50588,0.0817400000000001,0.2712,0.13956,0.0702,0.1025,1,0.33375,0.1178,0.2861,0.20385
00000000000000000206_0,0.09368,0.12856,1,0.12968,0.11556,0.11192,0.0698800000000001,0.0919,0.1153,1,0.1134,0.1172,0.1082,0.0849
000000000000000001e1_0,0.0768,0.1178,1,0.31624,0.0942400000000001,0.15196,0.0569600000000001,0.0333,0.0571,1,0.1759,0.0324,0.053,0.0233
000000000000000000e4_0,0.05176,0.0888800000000001,1,0.25008,0.0696000000000001,0.0934400000000001,0.0434800000000001,0.0382,0.0591,1,0.1612,0.0383,0.043,0.0205
000000000000000000d1_0,0.0387,0.0943600000000001,0,0.000560000000000033,0.0487000000000001,0.009,0.00914,0.0679,0.0884,0,0.0222,0.04815,0.0145,0.01305
000000000000000001b2_0,0.0466800000000001,0.12624,0,0.0046,0.0914800000000001,0.0079,0.00784,0.08845,0.1151,0,0.03205,0.0911,0.0149,0.0119
00000000000000000024_0,0.0307600000000001,0.0813200000000001,0,0.0349600000000001,0.0551200000000001,0.0201600000000001,0.0136000000000001,0.061,0.0862,0,0.0371,0.0565,0.0191,0.0168
0000000000000000005d_0,0.06692,0.13124,0,0.0606200000000001,0.0826800000000001,0.05996,0.0487600000000001,0.0716,0.0882,0,0.0079,0.0397,0.008,0.006
0000000000000000016e_0,0.0718200000000001,0.14664,0,0.00932,0.11054,0.00664,0.00606,0.08625,0.11865,0,0.0285,0.09465,0.0134,0.01005
00000000000000000128_0,0.0305000000000001,0.0701600000000001,0,0.01298,0.0246,0.02374,0.02248,0.0632,0.0802,0,0.0159,0.0376,0.0091,0.0078
000000000000000000d4_0,0.0248,0.0243200000000001,0,0.0,0.0,0.01252,0.0132,0.05975,0.0538,0,0.01415,0.02005,0.0105,0.0091
0000000000000000001d_0,0.0171800000000001,0.0473,0,0.00526,0.0135,0.0116600000000001,0.01186,0.0668,0.0749,0,0.0177,0.0346,0.0112,0.0086
00000000000000000183_0,0.11812,0.15584,0,0.05148,0.0989600000000001,0.01956,0.01224,0.0802,0.1063,0,0.0243,0.0546,0.016,0.0132
000000000000000000aa_0,0.0410400000000001,0.0805600000000001,0,0.03318,0.0489200000000001,0.0341400000000001,0.03002,0.0625,0.0804,0,0.02935,0.05105,0.02545,0.0245
000000000000000000f4_0,0.0462000000000001,0.13818,0,0.0309400000000001,0.10588,0.01842,0.0128200000000001,0.0903,0.1145,0,0.0391,0.088,0.0204,0.0132
000000000000000000cc_0,0.0846200000000001,0.12916,0,0.1147,0.10922,0.0506,0.0272400000000001,0.06855,0.09925,0,0.10455,0.07515,0.05165,0.03235
000000000000000000e7_0,0.0787200000000001,0.11504,0,0.04948,0.0929200000000001,0.0199200000000001,0.0134400000000001,0.06935,0.087,0,0.0361,0.06315,0.01715,0.01325
00000000000000000098_0,0.03332,0.07378,0,0.03482,0.05546,0.0348,0.0301800000000001,0.0479,0.0602,0,0.0132,0.0368,0.0087,0.0069
000000000000000001b3_0,0.11718,0.16356,0,0.04802,0.1434,0.0165800000000001,0.00982,0.0808,0.1081,0,0.0315,0.0918,0.0131,0.0108
00000000000000000092_0,0.0516800000000001,0.0970800000000001,0,0.01612,0.04032,0.02128,0.01764,0.0616,0.08315,0,0.0151,0.0418,0.00815,0.0064
0000000000000000015e_0,0.0951600000000001,0.11024,0,0.0621200000000001,0.0782000000000001,0.0452000000000001,0.02868,0.06775,0.0851,0,0.0524,0.0646,0.04445,0.034
000000000000000000e9_0,0.0626,0.0994000000000001,0,0.02362,0.0811400000000001,0.01438,0.0101,0.0832,0.1087,0,0.0317,0.0912,0.0228,0.0203
00000000000000000055_0,0.0733400000000001,0.10942,0,0.26748,0.11474,0.21664,0.1186,0.0593,0.0806,0,0.1577,0.0655,0.1114,0.0589
0000000000000000013b_0,0.05592,0.0832800000000001,0,0.1528,0.0728400000000001,0.0894400000000001,0.06576,0.0455,0.0535,0,0.049,0.0444,0.0337,0.0274
00000000000000000008_0,0.01362,0.0368200000000001,0,0.21016,0.01932,0.08684,0.03714,0.034,0.0738,0,0.3427,0.0393,0.1768,0.0798
00000000000000000213_0,0.0756200000000001,0.11132,1,0.13822,0.1043,0.04864,0.0279,0.0454,0.0622,1,0.1818,0.0475,0.0887,0.0529
000000000000000000ed_0,0.08584,0.12932,0,0.215,0.11876,0.16244,0.09716,0.0774,0.1056,0,0.1669,0.1082,0.1463,0.1175
00000000000000000212_0,0.03684,0.09328,1,0.31788,0.05892,0.12908,0.0530800000000001,0.0441,0.069,1,0.2038,0.0394,0.0471,0.019
00000000000000000051_0,0.1342,0.17636,0,0.38028,0.18728,0.29264,0.20824,0.12305,0.1606,0,0.28345,0.16705,0.2575,0.2112
0000000000000000016b_0,0.0508800000000001,0.0897600000000001,0,0.41958,0.0756600000000001,0.23546,0.10762,0.0592,0.07845,0,0.31465,0.0633,0.1925,0.09865
000000000000000001a2_0,0.1967,0.25018,0,0.63644,0.2284,0.4147,0.24604,0.03665,0.0672,0,0.3595,0.0461,0.233,0.1143
00000000000000000069_0,0.12616,0.17432,0,0.3422,0.1662,0.27004,0.18168,0.137,0.14845,0,0.2219,0.13605,0.19235,0.1634
000000000000000001a4_0,0.0618400000000001,0.0956000000000001,0,0.35724,0.0873200000000001,0.20512,0.12648,0.0666,0.0859,0,0.27555,0.08265,0.1984,0.1356
00000000000000000058_0,0.14338,0.26164,0,0.54496,0.3304,0.62674,0.50476,0.08165,0.12475,0,0.31295,0.14985,0.3267,0.28435
00000000000000000169_0,0.1154,0.14792,0,0.30748,0.15268,0.32232,0.1964,0.08,0.1079,0,0.2204,0.1271,0.2666,0.1879
00000000000000000009_0,0.04228,0.0768400000000001,0,0.4738,0.0667200000000001,0.21792,0.1114,0.0434,0.0664,0,0.3049,0.0713,0.1719,0.1065
00000000000000000112_0,0.13542,0.1855,0,0.4158,0.19202,0.34742,0.24248,0.0646,0.0883,0,0.2899,0.1039,0.239,0.1823
0000000000000000003c_0,0.09496,0.13576,0,0.401,0.11832,0.26364,0.14256,0.0753,0.0912,0,0.2626,0.0773,0.1978,0.1262
0000000000000000013c_0,0.0446000000000001,0.07658,0,0.36418,0.0538800000000001,0.1974,0.0880000000000001,0.0301,0.0474,0,0.2391,0.0278,0.1341,0.0659
00000000000000000053_0,0.15168,0.21454,0,0.44622,0.24294,0.4106,0.26028,0.141,0.1837,0,0.2822,0.2327,0.327,0.2524
00000000000000000208_0,0.0747600000000001,0.1124,1,0.22852,0.0913600000000001,0.11284,0.0566800000000001,0.0621,0.0868,1,0.2103,0.0722,0.0898,0.056
000000000000000000d3_0,0.2198,0.30032,0,0.4312,0.32452,0.37784,0.31356,0.2166,0.25505,0,0.3093,0.2705,0.31935,0.3012
00000000000000000029_0,0.18132,0.22648,0,0.34648,0.25094,0.33046,0.25594,0.1224,0.1547,0,0.2278,0.1664,0.2202,0.1798
000000000000000001d1_0,0.0432000000000001,0.0873200000000001,1,0.4074,0.0532400000000001,0.1202,0.04548,0.0334,0.05035,1,0.26835,0.03075,0.0813,0.0382
0000000000000000003f_0,0.1126,0.14696,0,0.38964,0.12676,0.23612,0.12444,0.0622,0.08815,0,0.2088,0.0735,0.14955,0.09545
000000000000000000a2_0,0.12796,0.17764,0,0.35184,0.17696,0.31448,0.23412,0.073,0.1063,0,0.2298,0.1044,0.1363,0.115
00000000000000000070_0,0.20152,0.23436,0,0.38444,0.24184,0.3704,0.26872,0.0936,0.1226,0,0.2094,0.1235,0.2123,0.1739
000000000000000001b9_0,0.1268,0.1914,0,0.39732,0.23104,0.51564,0.42672,0.0937,0.1263,0,0.2843,0.139,0.3134,0.2445
00000000000000000059_0,0.10302,0.12928,0,0.36696,0.13418,0.33838,0.19996,0.074,0.1022,0,0.2532,0.1018,0.2642,0.1806
00000000000000000097_0,0.03972,0.0861600000000001,0,0.45096,0.0524000000000001,0.18816,0.0668800000000001,0.02595,0.0419,0,0.264,0.0289,0.1203,0.0502
000000000000000001ac_0,0.22316,0.27372,0,0.41872,0.30396,0.48528,0.38744,0.1726,0.2111,0,0.29815,0.24195,0.31105,0.2624
0000000000000000019c_0,0.129,0.1568,0,0.40152,0.16428,0.41588,0.29704,0.1189,0.15,0,0.2747,0.15605,0.3263,0.2819
00000000000000000032_0,0.0402400000000001,0.101,0,0.26436,0.0854,0.11612,0.0673200000000001,0.05505,0.0724,0,0.24145,0.07695,0.1692,0.09455
00000000000000000066_0,0.0886400000000001,0.11484,0,0.42228,0.0864,0.24724,0.1078,0.045,0.0703,0,0.2864,0.0714,0.2223,0.134
00000000000000000192_0,0.0552000000000001,0.0834200000000001,0,0.4737,0.071,0.21872,0.1046,0.0301,0.0527,0,0.3384,0.0334,0.1808,0.0966
000000000000000000b1_0,0.09168,0.12716,0,0.41892,0.11604,0.243,0.13948,0.0948,0.1147,0,0.2543,0.108,0.2218,0.1579
000000000000000001fd_0,0.04828,0.0904800000000001,1,0.4154,0.0592,0.20696,0.0813200000000001,0.0258,0.0449,1,0.2503,0.0298,0.1092,0.0548
00000000000000000021_0,0.05388,0.0898000000000001,0,0.59604,0.0554000000000001,0.26292,0.11804,0.0603,0.0899,0,0.3595,0.0879,0.1955,0.1039
00000000000000000124_0,0.03334,0.0627200000000001,0,0.35148,0.04968,0.19234,0.08818,0.0402,0.0777,0,0.373,0.0504,0.2163,0.1041
00000000000000000147_0,0.0142400000000001,0.0397400000000001,0,0.20452,0.0229,0.0960000000000001,0.0416800000000001,0.0453,0.0878,0,0.4249,0.0436,0.2277,0.0991
000000000000000001e6_0,0.03916,0.07636,1,0.43328,0.0489200000000001,0.13716,0.0512400000000001,0.0347,0.0606,1,0.3308,0.03425,0.11285,0.04675
00000000000000000071_0,0.05736,0.10304,0,0.47092,0.0795600000000001,0.29912,0.13592,0.0396,0.0671,0,0.3836,0.0577,0.2078,0.1017
000000000000000000fd_0,0.0552800000000001,0.0970800000000001,0,0.49524,0.06792,0.24856,0.1194,0.0451,0.0713,0,0.3351,0.0505,0.1625,0.0912
00000000000000000102_0,0.06248,0.10812,0,0.5762,0.09512,0.3388,0.16432,0.0262,0.0538,0,0.3594,0.0358,0.2039,0.0899
00000000000000000168_0,0.052,0.10108,0,0.50896,0.07152,0.27228,0.11944,0.0407,0.0692,0,0.3329,0.0586,0.2253,0.1243
