system:index,landcover,19-1_swir1,19-2_swir1,20-1_swir1,20-2_swir1,21-1_swir1,21-2_swir1,22-1_swir1,22-2_swir1,23-1_swir1,23-2_swir1
000000000000000006fa_0,0,0.0091,0.008,0.0232,0.0071,0.0234,0.00775,0.01095,0.0087,0.017,0.0061
00000000000000000880_0,0,0.06655,0.0102,0.0545,0.01245,0.0148,0.0154,0.0252,0.076,0.0993999999999999,0.02445
0000000000000000055f_0,0,0.0564,0.0468,0.2093,0.0455,0.0564,0.04515,0.15235,0.04305,0.0576,0.0398
0000000000000000020d_0,0,0.0845,0.01745,0.03985,0.02095,0.0091,0.0236,0.0216,0.0555,0.07745,0.0115
00000000000000000239_0,0,0.2363,0.3816,0.3852,0.2934,0.27985,0.2865,0.276,0.2521,0.2658,0.2216
0000000000000000034b_0,0,0.0202,0.00795,0.02145,0.0068,0.013,0.0077,0.01105,0.0079,0.0157,0.00595
000000000000000005bc_0,0,0.2913,0.2915,0.3171,0.2527,0.2968,0.2738,0.2858,0.2705,0.2881,0.2708
0000000000000000072a_0,0,0.3093,0.29155,0.36,0.2796,0.31415,0.2661,0.3416,0.2658,0.34,0.262
0000000000000000031d_0,0,0.01105,0.0153,0.0536,0.0081,0.0076,0.0109,0.08035,0.0163,0.0768,0.0086
00000000000000000333_0,0,0.03015,0.012,0.0147,0.0094,0.01405,0.00715,0.0948,0.01105,0.04995,0.007
00000000000000000712_0,0,0.0291,0.0371,0.0347,0.0468,0.0129,0.0377,0.01865,0.0173,0.0458,0.0109
000000000000000002ff_0,0,0.0943,0.02575,0.05575,0.04085,0.0791,0.0475,0.054,0.0306,0.05475,0.0208
0000000000000000073d_0,0,0.1944,0.1817,0.2037,0.1799,0.1773,0.1747,0.1762,0.2477,0.2063,0.2
000000000000000002ee_0,0,0.04985,0.0322,0.06075,0.0824,0.0116,0.0233,0.0695,0.076,0.0376,0.0088
00000000000000000346_0,0,0.1437,0.0498,0.1022,0.1292,0.1255,0.0607,0.0862,0.0971,0.1249,0.0792
00000000000000000663_0,0,0.07565,0.0585,0.0246,0.0471,0.03245,0.0652,0.0218,0.0875,0.0674,0.0626
000000000000000002cb_0,0,0.0648,0.0326,0.0176,0.017,0.06035,0.0299,0.0355,0.04925,0.052,0.0763
0000000000000000072d_0,0,0.0707,0.0267,0.05465,0.0266,0.0162,0.0393,0.03705,0.0389,0.07205,0.0159
000000000000000006b3_0,0,0.0194,0.0087,0.01515,0.01005,0.0156,0.01405,0.0356,0.0113,0.0258,0.01515
00000000000000000659_0,0,0.29995,0.2735,0.33105,0.2658,0.26615,0.3277,0.32415,0.3182,0.3004,0.31445
0000000000000000070b_0,0,0.0601,0.0272,0.0399,0.0241499999999999,0.0124,0.01875,0.0271,0.0275,0.0303,0.0285
00000000000000000675_0,0,0.0244,0.0082,0.0154,0.0083,0.0101,0.006,0.0157,0.01015,0.0122,0.00435
0000000000000000088f_0,0,0.22925,0.2603999999999999,0.24375,0.2628,0.2592,0.2629,0.251,0.2685,0.2546,0.25095
000000000000000006b1_0,0,0.01355,0.0072,0.0155,0.0092,0.0087,0.0099,0.01375,0.0086,0.029,0.0034
0000000000000000073b_0,0,0.1783,0.22235,0.26235,0.2692,0.3016,0.1841,0.20995,0.1583,0.1749,0.19435
0000000000000000070a_0,0,0.0529,0.0196,0.053,0.0429,0.01205,0.0344,0.021,0.0326,0.06635,0.00745
0000000000000000086b_0,0,0.0262,0.043,0.05505,0.0748,0.0145,0.0299,0.0467,0.0642,0.09915,0.0202
0000000000000000005a_0,0,0.141,0.1677,0.1230499999999999,0.031,0.027,0.0231,0.0695,0.0195,0.3594,0.1928
0000000000000000035a_0,0,0.2255,0.2654,0.3148,0.28135,0.2575,0.2538,0.2451,0.2418,0.2592,0.2296
00000000000000000376_0,0,0.3155,0.4401,0.4281,0.3506,0.1996,0.16485,0.1671,0.17915,0.1907,0.169
000000000000000002a2_0,0,0.0223,0.0092,0.0131,0.0092,0.01305,0.0183,0.0121,0.0135,0.0124,0.00465
000000000000000002f3_0,0,0.0521999999999999,0.0209,0.0606,0.04605,0.0144,0.0278,0.0686,0.0579,0.0683,0.01195
000000000000000006a9_0,0,0.3306,0.2908,0.2962,0.2791,0.2653,0.2946499999999999,0.3207,0.2976,0.3532,0.2568
00000000000000000739_0,0,0.2993,0.2687,0.2943,0.2523,0.2785,0.2373,0.2572,0.22505,0.2427,0.2309
0000000000000000073e_0,0,0.15875,0.2074,0.2554,0.186,0.2531,0.2015,0.2794,0.22015,0.1979,0.1893
0000000000000000033f_0,0,0.0171,0.0352,0.0582,0.06265,0.0115,0.04295,0.0772,0.077,0.0735,0.0084
000000000000000008f4_0,0,0.37055,0.3638,0.3817,0.3789,0.386,0.43485,0.339,0.317,0.3495,0.3046
0000000000000000074b_0,0,0.3402,0.3223,0.2896,0.31315,0.2958,0.2987,0.32145,0.3004,0.3049,0.2912
000000000000000002de_0,0,0.2723,0.2429,0.2605,0.2388,0.2074,0.2224,0.2467,0.247,0.256,0.2173
0000000000000000093b_0,0,0.0132,0.01035,0.0171,0.0083,0.01815,0.0072,0.01815,0.0141,0.0157,0.0096
0000000000000000036b_0,0,0.3501,0.2839,0.2849,0.2733,0.2734,0.17645,0.2741,0.2951,0.3334,0.2266
000000000000000006c6_0,0,0.0118,0.01015,0.0241,0.0073,0.0092,0.01115,0.01315,0.0083,0.0104,0.00605
000000000000000006da_0,0,0.022,0.01895,0.0443,0.01255,0.0134,0.03345,0.0193,0.06135,0.068,0.0094
000000000000000008ee_0,0,0.0176,0.0157,0.0537,0.08245,0.0121,0.0128,0.0589,0.0375,0.0572,0.0112
0000000000000000071d_0,0,0.075,0.0193,0.0646,0.047,0.013,0.01415,0.0196,0.0617,0.0351,0.0093
00000000000000000287_0,0,0.3877,0.2447,0.29085,0.2146,0.1506,0.2205,0.2482,0.245,0.2936,0.16185
00000000000000000730_0,0,0.2397,0.1862,0.14995,0.087,0.0865,0.1045,0.1253,0.143,0.1457,0.0334
00000000000000000354_0,0,0.15532,0.13165,0.14892,0.1499,0.0959,0.1581,0.1624,0.1634499999999999,0.1899,0.1906
00000000000000000740_0,0,0.3352,0.1362,0.27525,0.269,0.1726,0.40725,0.377,0.3607,0.3505,0.2495
000000000000000006a4_0,0,0.0675,0.0551,0.0302,0.0295,0.0567,0.0286,0.0325,0.0371,0.0302,0.0593
00000000000000000747_0,0,0.34735,0.29385,0.3044,0.2815,0.3013,0.2724,0.2864,0.2922,0.3089,0.26075
00000000000000000328_0,0,0.0193,0.03555,0.0597,0.075,0.0145,0.036,0.0179,0.059,0.0469,0.01
000000000000000009b3_0,0,0.1556,0.1042,0.1202,0.1061,0.12885,0.10205,0.1263,0.1111,0.1444,0.09435
000000000000000009b4_0,0,0.0143,0.0192,0.0653,0.0899,0.0107,0.0172,0.0728,0.0643,0.109,0.0101
0000000000000000072b_0,0,0.075,0.0132,0.04645,0.0423,0.01585,0.0487,0.0459,0.0388,0.07045,0.1059
00000000000000000724_0,0,0.3254,0.2915,0.34695,0.2934,0.2747,0.30455,0.3217,0.29585,0.3192,0.2759
000000000000000009b5_0,0,0.1178,0.1724,0.1774,0.1818,0.16915,0.1609,0.1627,0.1725,0.166,0.1543
00000000000000000a43_0,0,0.17775,0.20805,0.2237,0.2202,0.2272,0.2133,0.2264,0.22095,0.2231,0.21545
0000000000000000073f_0,0,0.0089,0.0119,0.0337,0.0236,0.0079,0.0163,0.1198,0.0185,0.0834,0.0402
0000000000000000071e_0,0,0.27135,0.24375,0.2708,0.2578,0.2396,0.2459,0.2665,0.2339,0.2842,0.244
00000000000000000708_0,0,0.0193,0.019,0.0149,0.0088,0.01495,0.01525,0.161,0.0278,0.1142,0.0419
00000000000000000909_0,0,0.2597,0.2482,0.1993,0.2375,0.23145,0.2157,0.24405,0.2585,0.2451,0.2194
000000000000000002e7_0,0,0.0592,0.0085,0.069,0.0083,0.12515,0.01245,0.07885,0.0099,0.0252,0.005
00000000000000000748_0,0,0.0112,0.0133,0.06095,0.06225,0.0117,0.0107,0.0188,0.0591,0.0461,0.0123
000000000000000008fd_0,0,0.301,0.31485,0.31525,0.3156,0.2861999999999999,0.3177,0.3238,0.2832,0.3309,0.2885
0000000000000000074c_0,0,0.02455,0.02125,0.0599,0.0539,0.0114,0.0256,0.07575,0.0577,0.10435,0.0134
00000000000000000726_0,0,0.0698,0.0276,0.04935,0.0201,0.02025,0.05575,0.02345,0.05995,0.05915,0.0393
00000000000000000703_0,0,0.0701,0.0116,0.0337,0.0205,0.01225,0.045,0.0478,0.0444,0.0554,0.0106
000000000000000008fb_0,0,0.217,0.2229,0.2252,0.1703,0.2489,0.4133,0.3688,0.3733,0.3488,0.3188
00000000000000000365_0,0,0.27025,0.2859,0.262,0.28355,0.2324,0.2782,0.2696,0.2848,0.2955,0.2469
000000000000000008c1_0,0,0.23605,0.23225,0.2336,0.2373,0.1488,0.16835,0.1948,0.23805,0.21325,0.1577
00000000000000000353_0,0,0.2276,0.2286,0.2574,0.2191,0.2167,0.2145,0.2272,0.2062,0.21825,0.1956
0000000000000000093d_0,0,0.08645,0.02,0.0404,0.0376,0.00985,0.04775,0.0239,0.06905,0.07455,0.00865
0000000000000000029f_0,0,0.0201,0.01005,0.0157,0.0104,0.01465,0.0078,0.0279,0.0134,0.0108,0.0092
0000000000000000090e_0,0,0.0419,0.0107,0.01865,0.0107,0.0332999999999999,0.00835,0.0937,0.0082,0.02835,0.0086
000000000000000006f5_0,0,0.0493,0.0074,0.1485,0.0098,0.0804,0.0156,0.0933,0.0098999999999999,0.0282,0.0044
0000000000000000036f_0,0,0.20055,0.20775,0.2073,0.1879,0.1287,0.1901499999999999,0.1839,0.18345,0.1819,0.1354
00000000000000000732_0,0,0.2965,0.23,0.24955,0.2228,0.242,0.23925,0.259,0.2474,0.2357,0.2084
000000000000000002ab_0,0,0.0194,0.0107,0.01635,0.0107,0.0115,0.0079,0.026,0.0133,0.01955,0.0073
0000000000000000074a_0,0,0.33445,0.2745,0.33645,0.2629,0.2939,0.2236,0.2861,0.21785,0.2641,0.22565
000000000000000002a7_0,0,0.0249,0.01695,0.026,0.0159,0.00845,0.0264,0.02385,0.0412,0.05725,0.00695
000000000000000002e4_0,0,0.0181,0.008,0.0156,0.0098,0.0089,0.00805,0.0137,0.00925,0.0099,0.0073
00000000000000000639_0,0,0.03295,0.0217,0.0369,0.01335,0.0095,0.0273,0.0275,0.0729,0.05345,0.0094
0000000000000000086a_0,0,0.1386,0.2633,0.2237,0.1731,0.1597,0.0756,0.1067,0.1295,0.1518499999999999,0.123
00000000000000000351_0,0,0.3143,0.2484,0.24695,0.195,0.1618,0.06105,0.052,0.09385,0.06945,0.0513
0000000000000000036e_0,0,0.4085,0.34765,0.375,0.3562,0.3527,0.3688,0.3892,0.3545,0.3471,0.3332
00000000000000000716_0,0,0.2621,0.0928,0.1784,0.079,0.1428,0.107,0.1057,0.08455,0.08955,0.0785
0000000000000000035c_0,0,0.3237,0.2927,0.33905,0.2899,0.3212,0.3043,0.39635,0.31465,0.3777,0.2869
00000000000000000296_0,0,0.0901,0.0646,0.1439,0.1113,0.0903,0.0942,0.07695,0.0447,0.0999,0.0623
00000000000000000362_0,0,0.5103,0.4139,0.4256,0.3183,0.28315,0.2105,0.1932,0.1692,0.17455,0.1323
000000000000000006bf_0,0,0.0201,0.0127,0.016,0.0122,0.0122,0.0087,0.021,0.01325,0.01935,0.00765
000000000000000008e5_0,0,0.3265,0.31295,0.3024,0.2789,0.2627,0.2512,0.2883,0.2996,0.2988,0.2646
00000000000000000344_0,0,0.03415,0.0077,0.11945,0.00985,0.0468,0.0097,0.07995,0.01225,0.0253,0.0031
0000000000000000087c_0,0,0.2606,0.2333,0.2362,0.23435,0.2273,0.25525,0.2444,0.2599,0.2225,0.2301
0000000000000000074d_0,0,0.22125,0.21265,0.2192,0.225,0.2084,0.214,0.2426,0.24205,0.254,0.2198
0000000000000000034a_0,0,0.0805,0.0349,0.0508,0.0358,0.01115,0.05005,0.0548,0.0548,0.0963,0.0227
000000000000000008e4_0,0,0.0179,0.011,0.01615,0.0104,0.01365,0.01195,0.0275,0.0132,0.0278,0.0165
00000000000000000308_0,0,0.2703,0.257,0.2592,0.2349,0.2364,0.22985,0.2211,0.21235,0.2197,0.2089
00000000000000000746_0,0,0.3851,0.3139,0.3533,0.3666,0.2972,0.3401,0.2976,0.2999,0.3331,0.29935
0000000000000000074f_0,0,0.3098,0.27825,0.2802,0.3237,0.3176,0.2668,0.30515,0.312,0.3217,0.31095
00000000000000000304_0,0,0.0157,0.01195,0.0169,0.0108,0.0157,0.01,0.02895,0.0150999999999999,0.01115,0.0079
00000000000000000713_0,0,0.01845,0.0101,0.0183,0.009,0.01135,0.0081,0.0238,0.0138,0.0275,0.00915
0000000000000000072f_0,0,0.0534,0.0126,0.04595,0.0532,0.0095,0.0354,0.0341,0.0471,0.0319,0.0076
00000000000000000312_0,0,0.0205,0.0076,0.016,0.0098,0.01465,0.0091,0.06265,0.0099,0.0180999999999999,0.008
000000000000000008b0_0,0,0.1331,0.0781,0.05085,0.0451,0.0499,0.0379,0.0453,0.0196,0.0915,0.0112
00000000000000000179_0,0,0.4154,0.2965,0.4297,0.29395,0.38705,0.2473,0.3961,0.1965,0.41065,0.21195
00000000000000000702_0,0,0.018,0.0151,0.0963,0.0084,0.01575,0.01,0.17085,0.01135,0.1092,0.0159
000000000000000006f0_0,0,0.05515,0.2577,0.16265,0.11995,0.1211,0.1138,0.1397,0.0861,0.09955,0.07995
00000000000000000752_0,0,0.33155,0.3104,0.3032,0.2867,0.225,0.2675,0.23,0.28,0.2662,0.2575
00000000000000000374_0,0,0.2798,0.3439,0.342,0.34135,0.3073,0.3061,0.36055,0.275,0.3514,0.24855
00000000000000000738_0,0,0.40905,0.4189,0.3861,0.2228,0.2917,0.2284,0.2306,0.1969,0.2481,0.1707
00000000000000000744_0,0,0.3953,0.33975,0.3956,0.344,0.3557,0.35225,0.4299,0.3293,0.3932,0.3417
00000000000000000866_0,0,0.2315,0.27205,0.30565,0.1898,0.2325,0.1459,0.1804,0.1304,0.2169,0.154
000000000000000006d1_0,0,0.0233,0.0128,0.0166,0.0102,0.01485,0.0099,0.06075,0.0156,0.0294,0.0088
0000000000000000026e_0,0,0.35705,0.39805,0.481,0.36395,0.441,0.3759,0.4588,0.4142,0.4323,0.3194
00000000000000000366_0,0,0.26555,0.256,0.2671,0.2279,0.21615,0.2317,0.2606,0.2216,0.23085,0.2441
00000000000000000364_0,0,0.2626,0.2549,0.2824,0.22115,0.22935,0.3693,0.3862,0.3452,0.3646,0.2336
000000000000000002fa_0,0,0.0225,0.0086,0.0156,0.0101,0.0172,0.0085,0.0354,0.0088,0.0148,0.00845
00000000000000000705_0,0,0.16495,0.1518,0.1866,0.16705,0.1766,0.2534,0.1742,0.2065,0.2907,0.1701
00000000000000000755_0,0,0.29175,0.2738,0.2767,0.3081,0.27595,0.2915,0.2853,0.31355,0.3223,0.2794
00000000000000000750_0,0,0.2834,0.2477,0.2537,0.2804999999999999,0.2716,0.2651,0.2728,0.286,0.307,0.29055
00000000000000000757_0,0,0.272,0.2693,0.2529,0.3064,0.3261,0.25775,0.3159,0.2663999999999999,0.2392,0.2219
00000000000000000953_0,0,0.2258,0.2525,0.2322,0.2601,0.25225,0.248,0.2686,0.2615,0.2308,0.2395
00000000000000000865_0,0,0.337,0.318,0.2867,0.3384,0.3423,0.2876,0.3002,0.274,0.2873,0.2875
00000000000000000753_0,0,0.2495,0.237,0.24295,0.27485,0.253,0.2603499999999999,0.26165,0.28515,0.2794,0.2213
0000000000000000088b_0,0,0.2477,0.3038,0.3163,0.2771,0.30885,0.2298,0.182,0.1943,0.1881,0.1791
00000000000000000a38_0,0,0.1928,0.2055999999999999,0.1987,0.19235,0.1986,0.2139,0.15555,0.2391,0.2076,0.24455
00000000000000000371_0,0,0.2265,0.25235,0.22855,0.2322,0.2178,0.2514,0.2484,0.2122,0.2683,0.2102
00000000000000000375_0,0,0.3139,0.26995,0.30355,0.2941,0.26865,0.2918,0.2997,0.30125,0.3481,0.2541
00000000000000000878_0,0,0.01875,0.0081,0.016,0.0083,0.0061,0.0091,0.0202,0.0083,0.03,0.00745
00000000000000000751_0,0,0.30695,0.3132,0.304,0.28585,0.2671,0.2911,0.2726,0.2789,0.2935,0.2473
0000000000000000071c_0,0,0.0224,0.014585119047619,0.0132570238095238,0.0091,0.0180322619047619,0.0174747619047619,0.0524498214285714,0.0135966666666666,0.043755,0.0135020238095238
00000000000000000758_0,0,0.2537,0.23665,0.2651,0.2522,0.2308,0.2822,0.2623,0.2495,0.2843,0.2613
00000000000000000718_0,0,0.3022,0.2885,0.4071,0.27465,0.31725,0.3049,0.4492,0.2518,0.3211,0.2184
00000000000000000743_0,0,0.3405,0.29815,0.2998,0.2755,0.2885,0.298,0.29615,0.2918,0.3031,0.2628
00000000000000000844_0,0,0.3261,0.334,0.36615,0.3135,0.30615,0.2902,0.31245,0.2865,0.299,0.288
00000000000000000237_0,0,0.2941,0.257,0.3209,0.2753,0.2882,0.2767,0.28415,0.2543,0.3261,0.2638
00000000000000000355_0,0,0.2802,0.283,0.29425,0.2505,0.2744,0.2412,0.2625,0.24395,0.2516,0.2437
000000000000000008ec_0,0,0.1986,0.1921,0.2205,0.2156,0.1935,0.20465,0.2026,0.1914,0.1916,0.1691
000000000000000006ee_0,0,0.0192,0.0126,0.01955,0.0104,0.0164,0.0096,0.0458,0.0126,0.0268,0.01315
0000000000000000075e_0,0,0.3986,0.34645,0.3723,0.3453,0.2859,0.3067,0.3037,0.3467,0.3406,0.311
00000000000000000908_0,0,0.3322,0.332,0.3288999999999999,0.31115,0.3137999999999999,0.3023,0.3102,0.30215,0.2928,0.2786
0000000000000000075d_0,0,0.4075,0.40955,0.3783,0.3693,0.4313,0.35705,0.3808,0.2878,0.1274,0.2609
00000000000000000873_0,0,0.3522,0.315,0.3921,0.30385,0.3174499999999999,0.26585,0.3771,0.314,0.3872,0.3001
000000000000000009b6_0,0,0.248,0.2598,0.2528,0.26665,0.2622,0.2536,0.2539,0.2635,0.2416,0.2592
000000000000000009b7_0,0,0.0457,0.10855,0.12,0.0839,0.1037,0.06955,0.08395,0.06535,0.11145,0.09535
000000000000000008c8_0,0,0.2403,0.2615,0.26105,0.2472,0.2666,0.2643,0.2604,0.26185,0.249,0.2389
00000000000000000841_0,0,0.08665,0.06865,0.0841,0.06625,0.08165,0.0474,0.06805,0.0437,0.0526,0.0328
00000000000000000706_0,0,0.0142,0.0103,0.0198,0.00905,0.015,0.00945,0.0661,0.0151,0.0384,0.0088
0000000000000000073c_0,0,0.0256999999999999,0.031,0.0275,0.0176,0.0292,0.0133,0.296,0.162,0.27215,0.1462
000000000000000008bc_0,0,0.5707,0.5225000000000001,0.5504,0.5202,0.4331,0.5487000000000001,0.483,0.4676,0.4436,0.4506
00000000000000000345_0,0,0.0219,0.01265,0.02,0.0095,0.0148,0.00895,0.1152,0.01275,0.0273,0.01585
00000000000000000754_0,0,0.3775,0.4019,0.43195,0.3717,0.3454,0.3579,0.3517,0.3429999999999999,0.3555,0.2874
0000000000000000074e_0,0,0.2635,0.3533,0.3601,0.3106,0.2958,0.32605,0.3563,0.2418,0.368,0.1398
00000000000000000018_0,0,0.0601,0.0484,0.0767,0.0469,0.0686,0.0572,0.10995,0.0437,0.0537,0.0406
0000000000000000037c_0,0,0.3397,0.398,0.3843,0.39105,0.2845,0.398,0.4015,0.3848,0.3868,0.37165
00000000000000000759_0,0,0.3166,0.3103,0.3156,0.2846,0.2415,0.2808,0.2527,0.3106,0.3303,0.2393
0000000000000000086e_0,0,0.3236,0.2527,0.2758,0.2537,0.254,0.2533,0.2242,0.297,0.2634,0.20135
00000000000000000377_0,0,0.2967,0.2993,0.2909,0.2817,0.26815,0.2888,0.2849,0.24345,0.2513,0.2475
00000000000000000761_0,0,0.25,0.2473,0.23175,0.2745,0.2416,0.2761,0.24785,0.25825,0.27705,0.2438
00000000000000000370_0,0,0.2634,0.3241,0.3046,0.2829,0.3005,0.31955,0.3128,0.3242,0.3072,0.2674
0000000000000000036c_0,0,0.2863,0.2398,0.2207,0.2131,0.2324,0.20325,0.189,0.1824,0.1775,0.1568
0000000000000000088e_0,0,0.2061,0.2033,0.20555,0.2417,0.21985,0.2082,0.21035,0.22465,0.21085,0.2003
0000000000000000036d_0,0,0.3633,0.3842,0.2839,0.117,0.3113,0.2547,0.368,0.3499,0.39085,0.35145
00000000000000000749_0,0,0.28125,0.2686,0.3788,0.2936,0.28965,0.2925999999999999,0.3501,0.2464,0.3031,0.166
000000000000000008a1_0,0,0.21105,0.3345,0.3333,0.3003,0.2845,0.2639,0.2581,0.2762,0.2834,0.2508
00000000000000000369_0,0,0.0286,0.3667,0.41255,0.3796,0.333,0.39755,0.4114,0.35655,0.3456,0.3085
0000000000000000075a_0,0,0.3434,0.31495,0.3127,0.2661,0.24505,0.28485,0.2752,0.27835,0.3055,0.2485
0000000000000000037a_0,0,0.2944,0.25805,0.246,0.2372,0.2403,0.2113,0.2206,0.2113,0.2279,0.19525
00000000000000000a42_0,0,0.2606,0.31565,0.2688,0.31935,0.3174,0.3112,0.3129,0.3156,0.2815,0.303
00000000000000000372_0,0,0.38155,0.29435,0.3832,0.28535,0.287,0.3813,0.3674,0.2981,0.30425,0.2676
00000000000000000509_0,0,0.1103,0.0664,0.1334,0.0862,0.124,0.0954,0.2451,0.16595,0.2287,0.0802
0000000000000000069a_0,0,0.0522,0.0595,0.0945,0.0574,0.09005,0.0513,0.1162499999999999,0.0371,0.078,0.062
00000000000000000760_0,0,0.4103,0.4022,0.4111999999999999,0.3994,0.3787,0.4114,0.3924,0.40375,0.4011,0.3617
00000000000000000745_0,0,0.2505,0.2471,0.2815,0.23925,0.23085,0.22345,0.2305,0.2114,0.23005,0.2278
00000000000000000379_0,0,0.2426,0.2336,0.31625,0.3471,0.1425,0.1288,0.0984,0.0866,0.0643,0.1018
00000000000000000897_0,0,0.329,0.2605,0.3269,0.2707,0.28825,0.26105,0.27925,0.2586,0.292,0.22
0000000000000000075b_0,0,0.3538,0.3924,0.3606,0.26635,0.0731,0.37095,0.3069,0.2008,0.2258,0.1837
00000000000000000710_0,0,0.2162,0.1956,0.31205,0.226,0.2471,0.19525,0.2089,0.1802,0.1913,0.2262
00000000000000000735_0,0,0.25035,0.196,0.2968,0.2243,0.22415,0.22245,0.26585,0.2011,0.2426,0.1897
00000000000000000762_0,0,0.3603,0.356,0.301,0.2989,0.3157,0.3409,0.3284,0.286,0.2512,0.126
00000000000000000a4c_0,0,0.2659,0.29305,0.286,0.31105,0.2896499999999999,0.2118,0.2949,0.26,0.3005,0.2057
00000000000000000378_0,0,0.3384,0.3005,0.2975,0.3253,0.2379,0.29565,0.2685,0.29755,0.303,0.2242
0000000000000000075f_0,0,0.4816,0.4884,0.4229,0.40845,0.4566,0.3406,0.452,0.5433,0.5518000000000001,0.3228
00000000000000000731_0,0,0.2652,0.4048200000000001,0.4030000000000001,0.1077,0.4094800000000001,0.0793,0.2662,0.2828,0.28855,0.2391
0000000000000000037b_0,0,0.30765,0.312,0.30225,0.2887,0.272,0.2946,0.2609,0.2875,0.2606,0.236
00000000000000000910_0,0,0.2389,0.2385,0.37012,0.2258,0.31324,0.2482,0.24535,0.2612,0.2262,0.2957
000000000000000008d4_0,0,0.299,0.3096,0.31145,0.3002,0.3429999999999999,0.3201,0.3017,0.3076,0.3025,0.3375
00000000000000000763_0,0,0.35935,0.36155,0.3398,0.35345,0.3446,0.343,0.3526,0.3332,0.3653,0.3377
00000000000000000939_0,0,0.41995,0.4116,0.4425,0.4333,0.4582,0.3795,0.3343,0.3318,0.30775,0.346
000000000000000008d1_0,0,0.3009,0.29115,0.2787,0.24605,0.32825,0.281,0.3406,0.2983,0.2884,0.1637
00000000000000000764_0,0,0.5329,0.4169,0.4535,0.38185,0.3781,0.2944,0.40815,0.31095,0.26695,0.27445
00000000000000000765_0,0,0.4952,0.4211,0.4572,0.47895,0.435,0.4759,0.4807,0.4586,0.4582,0.3625
00000000000000000775_0,1,0.0906,0.09605,0.0837,0.0936,0.07715,0.0995,0.0876,0.0883,0.0953,0.093
000000000000000009e9_0,1,0.08715,0.0776999999999999,0.0742,0.0858,0.0693,0.08045,0.0692,0.0771,0.0824,0.0661
00000000000000000398_0,1,0.10285,0.10435,0.0938,0.0897,0.0966,0.1023,0.0939,0.0962,0.102,0.0946
0000000000000000076b_0,1,0.0926,0.0906,0.0823,0.0825,0.0824,0.0929,0.0773,0.08895,0.0861,0.0921
0000000000000000038a_0,1,0.1145,0.1157,0.1008,0.1087,0.09095,0.1121,0.0859,0.09325,0.0967,0.0754
00000000000000000788_0,1,0.1174,0.10555,0.097,0.1199,0.0888,0.1127,0.0924,0.10085,0.1014,0.093
00000000000000000776_0,1,0.0957,0.0532,0.0647,0.0724,0.0339,0.06555,0.0551,0.0652,0.069,0.0402
0000000000000000077e_0,1,0.08255,0.07275,0.0728,0.0728,0.0692,0.07305,0.0853,0.08055,0.0939,0.0651
00000000000000000785_0,1,0.1234,0.0836,0.0746,0.0985,0.0701,0.0899,0.08505,0.0802,0.0906,0.0739
000000000000000003c2_0,1,0.1573,0.152,0.1475,0.1648,0.1374,0.1508,0.1483,0.1449,0.17895,0.1504
0000000000000000078d_0,1,0.0872,0.0906,0.0796,0.09425,0.075,0.0879,0.0772,0.0732,0.0967,0.0791
00000000000000000392_0,1,0.0834,0.08565,0.0751,0.0836,0.072,0.0738,0.0658,0.076,0.0763,0.0724
000000000000000003cd_0,1,0.16235,0.11725,0.1195,0.13155,0.1191,0.14585,0.136,0.1598,0.1137,0.1402
000000000000000009bd_0,1,0.1055,0.0816,0.0769,0.0994,0.072,0.0938,0.09245,0.09045,0.0934,0.0808
00000000000000000794_0,1,0.1064,0.1068,0.0778,0.0715,0.075,0.0864,0.0699,0.0679,0.1125,0.0934
00000000000000000787_0,1,0.07745,0.072,0.0637,0.0796,0.0917,0.07855,0.0729,0.0744,0.0728,0.0793
000000000000000007a4_0,1,0.1514,0.15015,0.1472,0.149,0.1181,0.1407,0.1329,0.1358,0.1596,0.1221
00000000000000000799_0,1,0.12385,0.0968,0.0881,0.1234,0.092,0.1056,0.10045,0.0952,0.1004,0.0944
00000000000000000390_0,1,0.10785,0.10335,0.0925,0.10555,0.0923,0.10095,0.1018,0.0884,0.1092,0.0903
0000000000000000039b_0,1,0.08025,0.0754,0.0701,0.0792,0.0625,0.08585,0.0694,0.0794,0.0864,0.071
0000000000000000078c_0,1,0.1788,0.1718,0.1716,0.1752,0.13025,0.1772,0.1559,0.1598,0.15155,0.1478
0000000000000000079f_0,1,0.07165,0.0681,0.0618,0.0717,0.059,0.069,0.0615,0.0661,0.0749,0.0632
0000000000000000039f_0,1,0.07875,0.08035,0.0735,0.0889,0.0696,0.0837,0.07695,0.07395,0.0878,0.0843
00000000000000000792_0,1,0.0949,0.0938,0.0955,0.0835,0.0835,0.0783,0.0763,0.08855,0.0893,0.0853
00000000000000000783_0,1,0.0886,0.0842,0.0791,0.09,0.0705,0.0818,0.0816,0.07555,0.0874,0.0764999999999999
00000000000000000797_0,1,0.08045,0.08815,0.0817,0.0859,0.0825,0.07995,0.07905,0.08125,0.0831,0.0896
0000000000000000078e_0,1,0.06505,0.0689,0.0705,0.0757,0.0659,0.06645,0.0904,0.0743,0.0883,0.0687
000000000000000007af_0,1,0.1084,0.0845,0.08415,0.0841,0.0486,0.0645,0.0617,0.0608,0.0705,0.0375
000000000000000003d0_0,1,0.0919,0.09565,0.0683,0.0851,0.0672,0.09495,0.0778,0.082,0.0828,0.0961
