system:index,blue_L8_2,green_L8_2,landcover_L8_2,nir_L8_2,red_L8_2,swir1_L8_2,swir2_L8_2
000000000000000001b4_0,0.16648000000000000,0.2134800000000000,0,0.3542400000000000,0.23160000000000000,0.43112000000000000,0.30302000000000000
000000000000000001b5_0,0.03944000000000000,0.12584000000000000,0,0.05268000000000010,0.09362000000000000,0.03424000000000010,0.020340000000000000
000000000000000001b8_0,0.05304000000000000,0.08746000000000010,0,0.47882,0.08682000000000000,0.24664000000000000,0.12498000000000000
000000000000000001ba_0,0.056440000000000000,0.10068000000000000,0,0.4212000000000000,0.08932000000000010,0.27140000000000000,0.15200000000000000
000000000000000001bb_0,0.10944000000000000,0.16124000000000000,0,0.09544000000000010,0.17612000000000000,0.02856000000000000,0.028640000000000100
000000000000000001bc_0,0.15468000000000000,0.19588000000000000,0,0.36002000000000000,0.22862000000000000,0.32450000000000000,0.26964000000000000
000000000000000001bd_0,0.09980000000000010,0.17012000000000000,0,0.4902400000000000,0.17614000000000000,0.3832400000000000,0.25572000000000000
000000000000000001bf_0,0.05860000000000000,0.09724000000000010,0,0.10108000000000000,0.06660000000000010,0.04208000000000010,0.022760000000000100
00000000000000000161_0,0.04280000000000010,0.07300000000000010,0,0.41664000000000000,0.051720000000000000,0.20144000000000000,0.08892000000000010
000000000000000000bc_0,0.06816000000000010,0.10296000000000000,0,0.40640000000000000,0.06976000000000000,0.16016000000000000,0.06624000000000010
00000000000000000068_0,0.05642000000000010,0.08500000000000010,0,0.43794000000000000,0.06312000000000010,0.2467600000000000,0.11186000000000000
0000000000000000014c_0,0.03696000000000010,0.07864000000000000,0,0.48212000000000000,0.048160000000000000,0.19896000000000000,0.08148000000000010
000000000000000000be_0,0.06190000000000000,0.08830000000000010,0,0.38832000000000000,0.06662000000000000,0.17120000000000000,0.07634000000000010
00000000000000000012_0,0.06422000000000010,0.11722000000000000,0,0.15878000000000000,0.09286000000000010,0.07080000000000010,0.03356000000000010
00000000000000000151_0,0.07546000000000010,0.10090000000000000,0,0.04258000000000010,0.06682000000000010,0.019860000000000000,0.012320000000000100
00000000000000000121_0,0.032440000000000000,0.08200000000000010,0,0.4708400000000000,0.04520000000000010,0.2042400000000000,0.08136000000000000
0000000000000000000b_0,0.038900000000000000,0.07354000000000010,0,0.5449400000000000,0.044840000000000000,0.23750000000000000,0.09620000000000010
00000000000000000110_0,0.05632000000000000,0.11012000000000000,0,0.48536000000000000,0.07812000000000000,0.2451600000000000,0.09812000000000000
0000000000000000006d_0,0.02538000000000000,0.055300000000000000,0,0.033220000000000100,0.03998000000000000,0.023180000000000000,0.015100000000000100
00000000000000000113_0,0.04824000000000010,0.08652000000000000,0,0.26788000000000000,0.06556000000000010,0.14660000000000000,0.09092000000000010
00000000000000000118_0,0.05504000000000010,0.10204000000000000,0,0.3165400000000000,0.07862000000000010,0.14020000000000000,0.06934000000000010
0000000000000000015a_0,0.06704000000000000,0.09616000000000010,0,0.40732000000000000,0.08344000000000010,0.23300000000000000,0.11088000000000000
000000000000000000cb_0,0.10220000000000000,0.15716000000000000,0,0.07220000000000000,0.14320000000000000,0.04712000000000010,0.03632000000000000
0000000000000000009d_0,0.05140000000000010,0.09446000000000010,0,0.32486000000000000,0.07594000000000000,0.18914000000000000,0.10726000000000000
000000000000000000c4_0,0.037880000000000000,0.10904000000000000,0,0.013680000000000000,0.06564000000000000,0.019120000000000000,0.01656000000000000
000000000000000001af_0,0.049540000000000100,0.07670000000000010,0,0.04180000000000000,0.05290000000000010,0.03684000000000000,0.02970000000000010
00000000000000000031_0,0.10618000000000000,0.13622000000000000,0,0.2742000000000000,0.14748000000000000,0.2891800000000000,0.19802000000000000
00000000000000000000_0,0.060400000000000100,0.09604000000000010,0,0.47168000000000000,0.07000000000000010,0.23756000000000000,0.09388000000000010
00000000000000000079_0,0.13896000000000000,0.2220800000000000,0,0.4484000000000000,0.27072,0.4432000000000000,0.2803600000000000
000000000000000000c3_0,0.03944000000000000,0.08084000000000010,0,0.5285200000000000,0.05734000000000010,0.24616000000000000,0.12620000000000000
0000000000000000014f_0,0.07066000000000010,0.11336000000000000,0,0.5812400000000000,0.10376000000000000,0.34920000000000000,0.19360000000000000
000000000000000001a8_0,0.05726000000000010,0.10754000000000000,0,0.01586000000000010,0.06346000000000000,0.018060000000000000,0.015900000000000100
000000000000000000a0_0,0.09080000000000010,0.14944000000000000,0,0.4430000000000000,0.12620000000000000,0.3306400000000000,0.17504000000000000
00000000000000000166_0,0.04394000000000010,0.10126000000000000,0,0.03156000000000000,0.05732000000000000,0.04392000000000010,0.03810000000000010
00000000000000000065_0,0.057760000000000000,0.09376000000000010,0,0.39664000000000000,0.06900000000000010,0.17412000000000000,0.09084000000000000
0000000000000000012f_0,0.06780000000000000,0.09576000000000010,0,0.4752800000000000,0.06880000000000000,0.2790000000000000,0.13664000000000000
00000000000000000061_0,0.07124000000000010,0.11720000000000000,0,0.3074800000000000,0.13124000000000000,0.25378000000000000,0.17808000000000000
00000000000000000171_0,0.04984000000000010,0.09128000000000000,0,0.50668,0.06524000000000010,0.22416000000000000,0.09916000000000000
0000000000000000009f_0,0.09164000000000010,0.13196000000000000,0,0.3368400000000000,0.12344000000000000,0.20620000000000000,0.11688000000000000
00000000000000000138_0,0.14444000000000000,0.23556000000000000,0,0.5693600000000000,0.24844000000000000,0.5378800000000000,0.3362800000000000
000000000000000000a8_0,0.06444000000000010,0.10536000000000000,0,0.21868000000000000,0.08012000000000000,0.12760000000000000,0.060880000000000000
000000000000000000f0_0,0.10046000000000000,0.13904000000000000,0,0.20014000000000000,0.14012000000000000,0.14658000000000000,0.08560000000000010
0000000000000000000f_0,0.012340000000000000,0.04324000000000000,0,0.0,0.013820000000000100,0.006440000000000030,0.007100000000000050
000000000000000000e8_0,0.12400000000000000,0.17648000000000000,0,0.30948000000000000,0.20328000000000000,0.3456400000000000,0.2549200000000000
00000000000000000076_0,0.09310000000000010,0.15390000000000000,0,0.06968000000000010,0.13992000000000000,0.024060000000000000,0.014040000000000100
0000000000000000012d_0,0.05302000000000010,0.10492000000000000,0,0.02352000000000000,0.08200000000000010,0.013400000000000000,0.009500000000000040
00000000000000000006_0,0.03440000000000000,0.06706000000000000,0,0.002880000000000050,0.018740000000000000,0.005600000000000020,0.0061600000000000300
00000000000000000094_0,0.04120000000000010,0.08020000000000010,0,0.3971200000000000,0.05548000000000000,0.2324000000000000,0.10848000000000000
00000000000000000186_0,0.08110000000000010,0.11804000000000000,0,0.39360000000000000,0.10786000000000000,0.26618,0.15222000000000000
000000000000000000bb_0,0.13936000000000000,0.13900000000000000,0,0.15884000000000000,0.13308000000000000,0.22324000000000000,0.19644000000000000
0000000000000000011a_0,0.10958000000000000,0.16270000000000000,0,0.12826000000000000,0.18490000000000000,0.04116000000000010,0.03568000000000010
00000000000000000105_0,0.09474000000000010,0.12206000000000000,0,0.29142000000000000,0.11624000000000000,0.2719600000000000,0.20566000000000000
000000000000000000af_0,0.07404000000000010,0.12606000000000000,0,0.08734000000000010,0.10620000000000000,0.04764000000000000,0.028840000000000000
000000000000000000c8_0,0.09392000000000010,0.16800000000000000,0,0.12948000000000000,0.17280000000000000,0.013880000000000100,0.009360000000000040
00000000000000000106_0,0.12944000000000000,0.18420000000000000,0,0.3879200000000000,0.18516000000000000,0.2783600000000000,0.18988000000000000
000000000000000000bf_0,0.05888000000000000,0.11124000000000000,0,0.38020000000000000,0.07988000000000010,0.18548000000000000,0.08428000000000010
00000000000000000172_0,0.04450000000000000,0.08520000000000010,0,0.04514000000000000,0.05388000000000000,0.043000000000000100,0.034580000000000100
00000000000000000164_0,0.11696000000000000,0.18552000000000000,0,0.14996000000000000,0.21770000000000000,0.01598000000000010,0.010820000000000100
0000000000000000017f_0,0.05788000000000000,0.11896000000000000,0,0.5050800000000000,0.10208000000000000,0.24540000000000000,0.12848000000000000
00000000000000000178_0,0.06888000000000010,0.12344000000000000,0,0.028920000000000100,0.10252000000000000,0.014560000000000000,0.010240000000000000
000000000000000001a1_0,0.05698000000000010,0.10326000000000000,0,0.5386600000000000,0.07640000000000010,0.34110000000000000,0.16798000000000000
000000000000000001ad_0,0.04924000000000010,0.10280000000000000,0,0.41672000000000000,0.07812000000000000,0.2240800000000000,0.11796000000000000
0000000000000000006f_0,0.013040000000000100,0.060880000000000000,0,0.3409600000000000,0.038400000000000000,0.18336000000000000,0.08280000000000000
0000000000000000003b_0,0.040720000000000000,0.09280000000000010,0,0.17864000000000000,0.10624000000000000,0.09300000000000000,0.05400000000000010
000000000000000000f1_0,0.10752000000000000,0.14768000000000000,0,0.3661600000000000,0.13732000000000000,0.2856800000000000,0.16472000000000000
00000000000000000162_0,0.044460000000000100,0.12136000000000000,0,0.014780000000000000,0.10054000000000000,0.010720000000000100,0.009720000000000060
0000000000000000019f_0,0.16560000000000000,0.19916000000000000,0,0.3993600000000000,0.22164000000000000,0.36680000000000000,0.2810000000000000
00000000000000000165_0,0.10376000000000000,0.13474000000000000,0,0.11492000000000000,0.12914000000000000,0.04028000000000000,0.02486000000000010
00000000000000000181_0,0.05648000000000000,0.13856000000000000,0,0.0028000000000000200,0.10196000000000000,0.006380000000000050,0.006720000000000060
000000000000000001a7_0,0.04132000000000010,0.09674000000000010,0,0.0,0.06358000000000010,0.009740000000000050,0.01202000000000000
0000000000000000007f_0,0.06120000000000000,0.09624000000000010,0,0.02144000000000010,0.042600000000000100,0.023720000000000000,0.02152000000000000
00000000000000000197_0,0.10464000000000000,0.15320000000000000,0,0.10976000000000000,0.15460000000000000,0.03192000000000010,0.019760000000000100
0000000000000000015d_0,0.05354000000000010,0.08362000000000010,0,0.10064000000000000,0.055940000000000000,0.03850000000000010,0.028640000000000100
00000000000000000002_0,0.2138800000000000,0.3458800000000000,0,0.4760000000000000,0.3446800000000000,0.35068000000000000,0.31440000000000000
0000000000000000004f_0,0.10230000000000000,0.15798000000000000,0,0.2685800000000000,0.17820000000000000,0.28894000000000000,0.22834000000000000
0000000000000000009c_0,0.11050000000000000,0.15680000000000000,0,0.30274000000000000,0.18156000000000000,0.28798000000000000,0.2428800000000000
000000000000000000a3_0,0.06472000000000000,0.09894000000000010,0,0.3854200000000000,0.08098000000000010,0.20402000000000000,0.11122000000000000
00000000000000000100_0,0.09596000000000010,0.11256000000000000,0,0.04532000000000000,0.07976000000000010,0.020840000000000000,0.013920000000000000
00000000000000000158_0,0.09040000000000000,0.14676000000000000,0,0.51204,0.12952000000000000,0.35736000000000000,0.22236000000000000
00000000000000000187_0,0.08504000000000010,0.13892000000000000,0,0.3508400000000000,0.14116000000000000,0.2796,0.18564000000000000
000000000000000000c7_0,0.07252000000000010,0.11370000000000000,0,0.10972000000000000,0.09284000000000010,0.10680000000000000,0.06484000000000000
00000000000000000104_0,0.04726000000000010,0.08246000000000000,0,0.02548000000000000,0.05800000000000010,0.02378000000000010,0.019780000000000000
0000000000000000018e_0,0.055840000000000100,0.09816000000000000,0,0.08504000000000010,0.07168000000000010,0.08392000000000010,0.06516000000000010
00000000000000000077_0,0.09102000000000010,0.12890000000000000,0,0.16462000000000000,0.12200000000000000,0.15054000000000000,0.11522000000000000
0000000000000000007b_0,0.05180000000000000,0.09662000000000000,0,0.03400000000000000,0.08110000000000000,0.024460000000000000,0.02130000000000000
000000000000000001ab_0,0.16946000000000000,0.20312000000000000,0,0.23422000000000000,0.21268000000000000,0.2544600000000000,0.21504
00000000000000000016_0,0.11154000000000000,0.14570000000000000,0,0.36234000000000000,0.15006000000000000,0.31256000000000000,0.20028000000000000
00000000000000000101_0,0.07600000000000010,0.11048000000000000,0,0.11888000000000000,0.09660000000000010,0.07844000000000010,0.05800000000000010
000000000000000000ef_0,0.14184000000000000,0.18200000000000000,1,0.35312000000000000,0.19308000000000000,0.26108000000000000,0.16516000000000000
0000000000000000010c_0,0.02450000000000010,0.06992000000000010,1,0.4576000000000000,0.04124000000000000,0.14192000000000000,0.05686000000000010
0000000000000000016d_0,0.10748000000000000,0.17160000000000000,1,0.2646800000000000,0.17748000000000000,0.18248000000000000,0.13980000000000000
000000000000000001c0_0,0.04400000000000000,0.07608000000000000,1,0.39220000000000000,0.053240000000000100,0.13960000000000000,0.05352000000000010
000000000000000001c1_0,0.05888000000000000,0.08864000000000010,1,0.2890000000000000,0.07532000000000010,0.12836000000000000,0.07240000000000010
000000000000000001c2_0,0.11438000000000000,0.15986000000000000,1,0.20742000000000000,0.17148000000000000,0.14764000000000000,0.08140000000000010
000000000000000001c3_0,0.11748000000000000,0.16832000000000000,1,0.25850000000000000,0.18646000000000000,0.17410000000000000,0.09564000000000010
000000000000000001c6_0,0.03936000000000010,0.07296000000000000,1,0.28084000000000000,0.05076000000000000,0.11932000000000000,0.04972000000000000
000000000000000001c8_0,0.10220000000000000,0.13600000000000000,1,0.29840000000000000,0.12692000000000000,0.20456000000000000,0.11068000000000000
000000000000000001c9_0,0.05844000000000010,0.11030000000000000,1,0.12058000000000000,0.11714000000000000,0.03208000000000010,0.01820000000000010
000000000000000001ca_0,0.07024000000000000,0.10948000000000000,1,0.3485200000000000,0.09060000000000010,0.15788000000000000,0.06572000000000010
000000000000000001cc_0,0.06288000000000010,0.10000000000000000,1,0.3332000000000000,0.08500000000000010,0.16932000000000000,0.08836000000000010
000000000000000001cd_0,0.04760000000000000,0.09480000000000010,1,0.4093200000000000,0.059800000000000100,0.13680000000000000,0.04424000000000010
000000000000000001ce_0,0.05022000000000000,0.08268000000000000,1,0.37108,0.05868000000000000,0.14680000000000000,0.059520000000000000
000000000000000001cf_0,0.08356000000000010,0.11694000000000000,1,0.2996000000000000,0.11588000000000000,0.19896000000000000,0.11704000000000000
000000000000000001d0_0,0.05388000000000000,0.08756000000000000,1,0.2708000000000000,0.06496000000000010,0.12500000000000000,0.05800000000000010
000000000000000001d2_0,0.04048000000000010,0.08300000000000010,1,0.5688000000000000,0.047160000000000000,0.18916000000000000,0.08828000000000000
000000000000000001d3_0,0.08000000000000010,0.15664000000000000,1,0.51664,0.12600000000000000,0.25296,0.17556000000000000
000000000000000001d4_0,0.10724000000000000,0.14116000000000000,1,0.3248800000000000,0.13196000000000000,0.19084000000000000,0.09220000000000010
000000000000000001d5_0,0.03140000000000010,0.06998000000000000,1,0.42064000000000000,0.04254000000000010,0.10754000000000000,0.03998000000000000
000000000000000001d6_0,0.09808000000000010,0.14084000000000000,1,0.30716000000000000,0.12712000000000000,0.21180000000000000,0.10524000000000000
000000000000000001d9_0,0.07520000000000000,0.11376000000000000,1,0.16896000000000000,0.10760000000000000,0.09916000000000000,0.059160000000000000
000000000000000001e4_0,0.09396000000000000,0.13196000000000000,1,0.37520000000000000,0.12336000000000000,0.24248000000000000,0.15776000000000000
000000000000000001e8_0,0.03018000000000000,0.058780000000000100,1,0.36444000000000000,0.03894000000000000,0.12720000000000000,0.05104000000000010
000000000000000001e9_0,0.10340000000000000,0.14796000000000000,1,0.21348000000000000,0.13240000000000000,0.14480000000000000,0.07636000000000000
000000000000000001ef_0,0.03186000000000000,0.08074000000000000,1,0.5085200000000000,0.051700000000000000,0.15378000000000000,0.055700000000000100
000000000000000001f2_0,0.03182000000000000,0.07272000000000010,1,0.4463000000000000,0.04812000000000010,0.12922000000000000,0.057660000000000000
000000000000000001f3_0,0.07536000000000000,0.09894000000000010,1,0.14922000000000000,0.09612000000000010,0.11372000000000000,0.06094000000000010
000000000000000001f8_0,0.08892000000000010,0.12900000000000000,1,0.2768000000000000,0.11404000000000000,0.15784000000000000,0.08648000000000010
000000000000000001f9_0,0.04446000000000000,0.08928000000000010,1,0.43934000000000000,0.06412000000000000,0.15328000000000000,0.07116000000000010
000000000000000001fa_0,0.03980000000000010,0.07468000000000000,1,0.3818000000000000,0.057760000000000000,0.15536000000000000,0.07364000000000000
000000000000000001fb_0,0.07388000000000010,0.11340000000000000,1,0.31792000000000000,0.09612000000000000,0.16036000000000000,0.07268000000000000
000000000000000001fc_0,0.03340000000000000,0.07096000000000000,1,0.4430800000000000,0.03704000000000010,0.19300000000000000,0.07788000000000010
000000000000000001fe_0,0.06472000000000000,0.09918000000000010,1,0.20730000000000000,0.08974000000000000,0.07840000000000010,0.037760000000000000
00000000000000000202_0,0.04004000000000000,0.07416000000000010,1,0.30716000000000000,0.05712000000000010,0.12260000000000000,0.06860000000000010
00000000000000000205_0,0.03128000000000000,0.06304000000000000,1,0.35588000000000000,0.04700000000000000,0.08996000000000000,0.038920000000000100
0000000000000000020a_0,0.08428000000000010,0.12420000000000000,1,0.2730000000000000,0.11776000000000000,0.17544000000000000,0.09220000000000010
0000000000000000020b_0,0.03860000000000000,0.09184000000000000,1,0.4358800000000000,0.05412000000000010,0.14328000000000000,0.051000000000000000
0000000000000000020c_0,0.13788000000000000,0.19336000000000000,1,0.47632000000000000,0.21168000000000000,0.44628000000000000,0.29292
0000000000000000020d_0,0.08064000000000000,0.12518000000000000,1,0.3944000000000000,0.10806000000000000,0.23010000000000000,0.12476000000000000
00000000000000000215_0,0.06342000000000010,0.11594000000000000,1,0.15226000000000000,0.10744000000000000,0.12342000000000000,0.08084000000000010
00000000000000000217_0,0.02810000000000000,0.05880000000000010,1,0.4126600000000000,0.035940000000000100,0.12532000000000000,0.04736000000000000
00000000000000000218_0,0.045200000000000000,0.08276000000000010,1,0.4803200000000000,0.05204000000000010,0.13744000000000000,0.04880000000000000
00000000000000000219_0,0.05620000000000000,0.08732000000000010,1,0.3774800000000000,0.08472000000000010,0.22376000000000000,0.11788000000000000
000000000000000001eb_0,0.04016000000000000,0.07984000000000010,1,0.3095200000000000,0.06880000000000000,0.14412000000000000,0.06252000000000010
000000000000000000d9_0,0.045560000000000000,0.07600000000000010,1,0.2487200000000000,0.056080000000000100,0.08568000000000000,0.03700000000000000
00000000000000000200_0,0.03578000000000010,0.07542000000000000,1,0.36352000000000000,0.05280000000000000,0.09210000000000000,0.03502000000000000
000000000000000001c5_0,0.041000000000000100,0.06396000000000000,1,0.26416000000000000,0.05326000000000010,0.11272000000000000,0.060740000000000000
000000000000000001c4_0,0.011000000000000100,0.05456000000000010,1,0.49944000000000000,0.02748000000000010,0.12280000000000000,0.037160000000000000
000000000000000001f1_0,0.05610000000000000,0.11384000000000000,1,0.35792000000000000,0.09280000000000010,0.14432000000000000,0.06576000000000010
00000000000000000143_0,0.05892000000000000,0.09532000000000010,1,0.3557200000000000,0.07900000000000010,0.20524000000000000,0.11232000000000000
00000000000000000211_0,0.04856000000000010,0.09968000000000010,1,0.38012000000000000,0.07048000000000000,0.13916000000000000,0.05276000000000000
000000000000000001e7_0,0.054340000000000100,0.09008000000000010,1,0.36040000000000000,0.07002000000000010,0.14624000000000000,0.06128000000000000
000000000000000001f0_0,0.028000000000000100,0.06858000000000010,1,0.21156000000000000,0.05674000000000000,0.08326000000000010,0.038520000000000100
000000000000000001dd_0,0.07144000000000010,0.11064000000000000,1,0.3427200000000000,0.08588000000000010,0.14920000000000000,0.05996000000000010
000000000000000001d8_0,0.037400000000000000,0.08744000000000010,1,0.40352000000000000,0.049480000000000000,0.13240000000000000,0.043840000000000000
000000000000000001dc_0,0.049280000000000000,0.11268000000000000,1,0.35124000000000000,0.08524000000000000,0.15608000000000000,0.06544000000000010
000000000000000000dd_0,0.07428000000000010,0.11232000000000000,1,0.29672000000000000,0.10148000000000000,0.16628000000000000,0.07956000000000010
000000000000000001df_0,0.048420000000000000,0.09054000000000010,1,0.4099000000000000,0.06336000000000010,0.19188000000000000,0.07846000000000010
000000000000000001c7_0,0.08692000000000010,0.13016000000000000,1,0.20548000000000000,0.13580000000000000,0.16736000000000000,0.09784000000000000
0000000000000000020e_0,0.042720000000000000,0.09728000000000000,1,0.3591600000000000,0.08072000000000010,0.15840000000000000,0.08100000000000010
000000000000000001cb_0,0.04852000000000010,0.09048000000000010,1,0.32704000000000000,0.07776000000000010,0.13520000000000000,0.07492000000000000
000000000000000001ed_0,0.05898000000000000,0.09734000000000000,1,0.09928000000000000,0.07144000000000010,0.03130000000000000,0.014720000000000000
000000000000000001e0_0,0.06190000000000000,0.09598000000000000,1,0.11784000000000000,0.07628000000000000,0.05096000000000010,0.025520000000000000
00000000000000000028_0,0.08856000000000000,0.12772000000000000,1,0.28108000000000000,0.12420000000000000,0.18052000000000000,0.09628000000000000
00000000000000000216_0,0.04648000000000000,0.09200000000000000,1,0.3512000000000000,0.06128000000000010,0.12556000000000000,0.045080000000000100
00000000000000000210_0,0.038280000000000000,0.07598000000000010,1,0.24822000000000000,0.056300000000000000,0.08230000000000000,0.038280000000000100
000000000000000001e2_0,0.03898000000000000,0.09556000000000010,1,0.5058800000000000,0.08174000000000010,0.2712000000000000,0.13956000000000000
00000000000000000206_0,0.09368000000000000,0.12856000000000000,1,0.12968000000000000,0.11556000000000000,0.11192000000000000,0.06988000000000010
000000000000000001e1_0,0.07680000000000000,0.11780000000000000,1,0.31624,0.09424000000000010,0.15196000000000000,0.056960000000000100
000000000000000000e4_0,0.05176000000000000,0.08888000000000010,1,0.25008,0.06960000000000010,0.09344000000000010,0.043480000000000100
000000000000000000d1_0,0.03870000000000000,0.09436000000000010,0,5.60000000000033E-04,0.04870000000000010,0.009000000000000060,0.009140000000000040
000000000000000001b2_0,0.046680000000000100,0.12624000000000000,0,0.004600000000000020,0.09148000000000010,0.007900000000000050,0.007840000000000040
00000000000000000024_0,0.030760000000000100,0.08132000000000010,0,0.03496000000000010,0.05512000000000010,0.020160000000000100,0.013600000000000100
0000000000000000005d_0,0.06692000000000000,0.13124000000000000,0,0.06062000000000010,0.08268000000000010,0.05996000000000000,0.04876000000000010
0000000000000000016e_0,0.07182000000000010,0.14664000000000000,0,0.009320000000000020,0.11054000000000000,0.006640000000000040,0.006060000000000040
00000000000000000128_0,0.030500000000000100,0.07016000000000010,0,0.01298000000000000,0.02460000000000000,0.02374000000000000,0.022480000000000000
000000000000000000d4_0,0.024800000000000000,0.024320000000000100,0,0.0,0.0,0.012520000000000000,0.013200000000000000
0000000000000000001d_0,0.017180000000000100,0.047300000000000000,0,0.005260000000000040,0.01350000000000000,0.01166000000000010,0.011860000000000000
00000000000000000183_0,0.11812000000000000,0.15584000000000000,0,0.051480000000000000,0.09896000000000010,0.019560000000000000,0.012240000000000000
000000000000000000aa_0,0.04104000000000010,0.08056000000000010,0,0.03318000000000000,0.04892000000000010,0.03414000000000010,0.030020000000000000
000000000000000000f4_0,0.04620000000000010,0.13818000000000000,0,0.03094000000000010,0.10588000000000000,0.018420000000000000,0.012820000000000100
000000000000000000cc_0,0.08462000000000010,0.12916000000000000,0,0.11470000000000000,0.10922000000000000,0.050600000000000000,0.02724000000000010
000000000000000000e7_0,0.07872000000000010,0.11504000000000000,0,0.049480000000000000,0.09292000000000010,0.01992000000000010,0.013440000000000100
00000000000000000098_0,0.033320000000000000,0.07378000000000000,0,0.034820000000000000,0.05546000000000000,0.034800000000000000,0.030180000000000100
000000000000000001b3_0,0.11718000000000000,0.16356000000000000,0,0.048020000000000000,0.14340000000000000,0.016580000000000100,0.009820000000000050
00000000000000000092_0,0.05168000000000010,0.09708000000000010,0,0.016120000000000000,0.04032000000000000,0.02128000000000000,0.017640000000000000
0000000000000000015e_0,0.09516000000000010,0.11024000000000000,0,0.062120000000000100,0.07820000000000010,0.04520000000000010,0.02868000000000000
000000000000000000e9_0,0.06260000000000000,0.09940000000000010,0,0.02362000000000000,0.08114000000000010,0.014380000000000000,0.010100000000000000
00000000000000000055_0,0.07334000000000010,0.10942000000000000,0,0.26748000000000000,0.11474000000000000,0.21664000000000000,0.11860000000000000
0000000000000000013b_0,0.055920000000000000,0.08328000000000010,0,0.15280000000000000,0.07284000000000010,0.08944000000000010,0.06576000000000000
00000000000000000008_0,0.013620000000000000,0.03682000000000010,0,0.21016000000000000,0.01932000000000000,0.08684000000000000,0.037140000000000000
00000000000000000213_0,0.07562000000000010,0.11132000000000000,1,0.13822000000000000,0.10430000000000000,0.048640000000000000,0.027900000000000000
000000000000000000ed_0,0.08584000000000000,0.12932000000000000,0,0.21500000000000000,0.11876000000000000,0.16244000000000000,0.09716000000000000
00000000000000000212_0,0.03684000000000000,0.09328000000000000,1,0.3178800000000000,0.05892000000000000,0.12908000000000000,0.05308000000000010
00000000000000000051_0,0.13420000000000000,0.17636000000000000,0,0.3802800000000000,0.18728000000000000,0.29264000000000000,0.20824000000000000
0000000000000000016b_0,0.050880000000000100,0.08976000000000010,0,0.41958000000000000,0.07566000000000010,0.23546000000000000,0.10762000000000000
000000000000000001a2_0,0.19670000000000000,0.25018000000000000,0,0.6364400000000000,0.22840000000000000,0.41470000000000000,0.24604000000000000
00000000000000000069_0,0.12616000000000000,0.17432000000000000,0,0.3422000000000000,0.16620000000000000,0.2700400000000000,0.18168000000000000
000000000000000001a4_0,0.06184000000000010,0.09560000000000010,0,0.35724000000000000,0.08732000000000010,0.20512000000000000,0.12648000000000000
00000000000000000058_0,0.14338000000000000,0.26164000000000000,0,0.5449600000000000,0.3304000000000000,0.6267400000000000,0.5047600000000000
00000000000000000169_0,0.11540000000000000,0.14792000000000000,0,0.30748000000000000,0.15268000000000000,0.3223200000000000,0.19640000000000000
00000000000000000009_0,0.04228000000000000,0.07684000000000010,0,0.47380000000000000,0.06672000000000010,0.21792000000000000,0.11140000000000000
00000000000000000112_0,0.13542000000000000,0.18550000000000000,0,0.41580000000000000,0.19202000000000000,0.34742000000000000,0.24248000000000000
0000000000000000003c_0,0.09496000000000000,0.13576000000000000,0,0.4010000000000000,0.11832000000000000,0.26364000000000000,0.14256000000000000
0000000000000000013c_0,0.044600000000000100,0.07658000000000000,0,0.36418000000000000,0.05388000000000010,0.19740000000000000,0.08800000000000010
00000000000000000053_0,0.15168000000000000,0.21454000000000000,0,0.4462200000000000,0.24294000000000000,0.4106000000000000,0.26028000000000000
00000000000000000208_0,0.07476000000000010,0.11240000000000000,1,0.2285200000000000,0.09136000000000010,0.11284000000000000,0.056680000000000100
000000000000000000d3_0,0.21980000000000000,0.3003200000000000,0,0.4312000000000000,0.3245200000000000,0.3778400000000000,0.3135600000000000
00000000000000000029_0,0.18132000000000000,0.22648000000000000,0,0.34648000000000000,0.25094000000000000,0.33046000000000000,0.25594000000000000
000000000000000001d1_0,0.04320000000000010,0.08732000000000010,1,0.40740000000000000,0.053240000000000100,0.12020000000000000,0.04548000000000000
0000000000000000003f_0,0.11260000000000000,0.14696000000000000,0,0.38964000000000000,0.12676000000000000,0.23612000000000000,0.12444000000000000
000000000000000000a2_0,0.12796000000000000,0.17764000000000000,0,0.3518400000000000,0.17696000000000000,0.31448000000000000,0.23412000000000000
00000000000000000070_0,0.2015200000000000,0.23436000000000000,0,0.38444000000000000,0.2418400000000000,0.3704000000000000,0.26872
000000000000000001b9_0,0.12680000000000000,0.19140000000000000,0,0.39732000000000000,0.23104000000000000,0.5156400000000000,0.42672000000000000
00000000000000000059_0,0.10302000000000000,0.12928000000000000,0,0.36696000000000000,0.13418000000000000,0.33838000000000000,0.19996000000000000
00000000000000000097_0,0.03972000000000000,0.08616000000000010,0,0.4509600000000000,0.05240000000000010,0.18816000000000000,0.06688000000000010
000000000000000001ac_0,0.22316000000000000,0.27372,0,0.41872000000000000,0.30396000000000000,0.4852800000000000,0.38744000000000000
0000000000000000019c_0,0.12900000000000000,0.15680000000000000,0,0.40152000000000000,0.16428000000000000,0.4158800000000000,0.29704
00000000000000000032_0,0.040240000000000100,0.10100000000000000,0,0.2643600000000000,0.08540000000000000,0.11612000000000000,0.06732000000000010
00000000000000000066_0,0.08864000000000010,0.11484000000000000,0,0.42228000000000000,0.08640000000000000,0.24724000000000000,0.10780000000000000
00000000000000000192_0,0.055200000000000100,0.08342000000000010,0,0.4737000000000000,0.07100000000000000,0.21872000000000000,0.10460000000000000
