system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
1_2_42_0,0.07060000000000001,0.09240000000000001,5,0.1699,0.09720000000000001,0.17500000000000002,0.11370000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.28568708079295,22.182773047226437]}"
1_2_43_0,0.1773,0.19990000000000002,5,0.203,0.21030000000000001,0.3305,0.3778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.27652426489493,22.101655177070445]}"
1_2_44_0,0.0466,0.0683,5,0.1913,0.0755,0.1671,0.1193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.48619105220843,22.24044488846691]}"
1_2_45_0,0.18409999999999999,0.23520000000000002,5,0.29685000000000006,0.26555,0.3638,0.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.56623094402347,22.202176657363417]}"
1_2_46_0,0.059500000000000004,0.0753,5,0.1789,0.1047,0.3134,0.23220000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.59398888630277,22.140731891929644]}"
1_2_47_0,0.0726,0.0833,5,0.1193,0.09670000000000001,0.165,0.161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.81578292995188,22.734428463204235]}"
1_2_48_0,0.09230000000000001,0.1143,5,0.22990000000000002,0.12140000000000001,0.21680000000000002,0.17470000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.0383854573567,22.636871423348854]}"
1_2_49_0,0.0505,0.0775,5,0.14550000000000002,0.060000000000000005,0.10830000000000001,0.061000000000000006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.38576397772572,22.732003011937113]}"
1_2_50_0,0.06505,0.08215,5,0.24735000000000001,0.0762,0.18975000000000003,0.13315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.2980838317138,22.763533878409707]}"
1_2_51_0,0.1155,0.1479,5,0.2582,0.13090000000000002,0.2275,0.1824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.18472101713976,22.332612036617572]}"
1_2_52_0,0.0439,0.0717,5,0.307,0.046900000000000004,0.1978,0.1135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.07341975343736,22.431516549399134]}"
1_2_53_0,0.1069,0.12595,5,0.18275000000000002,0.14075,0.19415,0.19425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.0955183094267,22.555214564022393]}"
1_2_54_0,0.3501,0.3972,5,0.3599,0.39480000000000004,0.372,0.3894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.37966000807556,22.79263929361518]}"
1_2_55_0,0.1486,0.19015,5,0.28495000000000004,0.21810000000000002,0.34869999999999995,0.3143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.00883545879101,22.829829546377727]}"
1_2_56_0,0.09834999999999999,0.1116,5,0.1709,0.1228,0.19635000000000002,0.18225000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.31659827513036,22.965924311921835]}"
1_2_57_0,0.096,0.10400000000000001,5,0.15055000000000002,0.11205000000000001,0.1735,0.15585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.83753130839128,22.828751568036786]}"
1_2_58_0,0.16715000000000002,0.24605000000000002,5,0.3448,0.2882,0.46920000000000006,0.42375000000000007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.21536271689195,22.93816636964254]}"
1_2_59_0,0.1535,0.19340000000000002,5,0.2616,0.22560000000000002,0.3029,0.2741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.3059128975312,23.037340377009336]}"
1_2_60_0,0.1323,0.1525,5,0.20559999999999998,0.17470000000000002,0.279,0.25930000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.43850423346724,23.23487990798722]}"
1_2_61_0,0.2452,0.2676,5,0.32080000000000003,0.2747,0.3654,0.4349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.68967318690706,23.407086947952934]}"
1_2_62_0,0.08175,0.10845,5,0.21700000000000003,0.1184,0.2153,0.15035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.40427842114228,23.534018897599022]}"
1_2_63_0,0.1265,0.1316,5,0.10070000000000001,0.12190000000000001,0.0961,0.0907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.58888221202885,23.61540626234025]}"
1_2_64_0,0.15035,0.1814,5,0.19505,0.1824,0.2386,0.24765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.66029827711634,23.50141005278548]}"
1_2_65_0,0.19920000000000002,0.21910000000000002,5,0.2466,0.232,0.28390000000000004,0.27990000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.84166813298008,23.41705824760666]}"
1_2_66_0,0.15505000000000002,0.22835,5,0.3612,0.3126,0.41875000000000007,0.2661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.12975784459721,23.71808369931511]}"
1_2_67_0,0.1789,0.23595,5,0.31315000000000004,0.272,0.40645000000000003,0.39070000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.60838022797608,23.819952652534266]}"
1_2_68_0,0.1761,0.2127,5,0.2821,0.22440000000000002,0.331,0.3143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.61754304387411,24.12582900677696]}"
1_2_69_0,0.1154,0.17300000000000001,5,0.34600000000000003,0.2086,0.3845,0.3392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.98297770145393,24.185387310114088]}"
1_2_70_0,0.2237,0.2676,5,0.364,0.316,0.3849,0.3442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.40096380315474,24.671286047294334]}"
1_2_71_0,0.19565000000000002,0.28535,5,0.4294,0.36760000000000004,0.48460000000000003,0.40740000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.39638239520573,24.780431354314857]}"
1_2_72_0,0.1281,0.16715000000000002,5,0.2722,0.21625,0.34930000000000005,0.33030000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.63111217894617,24.74108514487042]}"
1_2_73_0,0.06545000000000001,0.10250000000000001,5,0.31445,0.1149,0.2669,0.18315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8733878110732,24.99090662538406]}"
1_2_74_0,0.11965,0.1462,5,0.23765,0.1693,0.29735,0.28080000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.8763522515108,24.93431276248453]}"
1_2_75_0,0.0989,0.1317,5,0.2589,0.1393,0.2509,0.1951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.71842842456257,24.882030812948774]}"
1_2_76_0,0.0906,0.1216,5,0.2858,0.1274,0.2912,0.2422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.09033095218807,25.16014922491218]}"
1_2_77_0,0.12480000000000001,0.1499,5,0.2531,0.1631,0.2469,0.20559999999999998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[118.90222373169344,25.132930271803357]}"
1_2_78_0,0.1477,0.18630000000000002,5,0.29545,0.20155,0.27195,0.26185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.13614503167815,25.266330091495107]}"
1_2_79_0,0.13190000000000002,0.16140000000000002,5,0.228,0.1776,0.2406,0.2082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.69534629604256,25.476535867979074]}"
1_2_80_0,0.1743,0.2083,5,0.2235,0.23020000000000002,0.2632,0.26230000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.27789918351222,25.43584218560846]}"
1_2_81_0,0.10135,0.1194,5,0.17825000000000002,0.13180000000000003,0.24425000000000002,0.23765000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.14126542879764,25.472223954615302]}"
1_2_82_0,0.1396,0.1544,5,0.1762,0.1655,0.2144,0.2111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.7647952160687,24.677214928169523]}"
1_2_83_0,0.0844,0.10700000000000001,5,0.1476,0.11320000000000001,0.1422,0.1188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.65268546861058,24.671825036464806]}"
1_2_84_0,0.10570000000000002,0.11915,5,0.18830000000000002,0.11175000000000002,0.19765000000000002,0.14925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.21852969179562,24.94994344842821]}"
1_2_85_0,0.1879,0.22210000000000002,5,0.2821,0.2238,0.39680000000000004,0.4229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.43816777876285,25.0625921850568]}"
1_2_86_0,0.10930000000000001,0.1203,5,0.1676,0.1257,0.2215,0.2142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.55297247207332,25.047230993698356]}"
1_2_87_0,0.34115,0.35895,5,0.34305,0.3547,0.4639,0.47285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.57407373268643,26.7679539204293]}"
1_2_88_0,0.10490000000000001,0.14125,5,0.2354,0.1661,0.3338,0.2988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[119.60506560998854,26.44456041814627]}"
1_2_89_0,0.15015,0.1832,5,0.2414,0.22250000000000003,0.27675000000000005,0.24985000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.2833834810272,27.043377386540342]}"
1_2_90_0,0.07590000000000001,0.10360000000000001,5,0.1845,0.1203,0.1618,0.1373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.37069972664362,27.17623821706162]}"
1_2_91_0,0.18630000000000002,0.19885000000000003,5,0.21025,0.2152,0.21415,0.1866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.5862953948323,27.566735871068378]}"
1_2_92_0,0.133,0.1489,5,0.1555,0.1559,0.1447,0.1282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.44076831880494,27.526581177868234]}"
1_2_93_0,0.0785,0.1024,5,0.101,0.08560000000000001,0.10690000000000001,0.0853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.67603709171584,27.664562405508992]}"
1_2_94_0,0.18325000000000002,0.22410000000000002,5,0.2723,0.25015,0.31675,0.29380000000000006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.13394790645961,20.234057701385957]}"
1_2_95_0,0.2061,0.2677,5,0.37620000000000003,0.3143,0.4146,0.42610000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.13421740104485,20.287148134677423]}"
1_2_96_0,0.17320000000000002,0.328,5,0.3024,0.4171,0.040100000000000004,0.024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.01563978354108,20.29981438018351]}"
1_2_97_0,0.1548,0.19995000000000002,5,0.1776,0.23865,0.03475,0.027450000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.99246324921079,20.292268531796903]}"
1_2_98_0,0.1072,0.1405,5,0.2202,0.1658,0.25155000000000005,0.2067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.00728545139876,20.27232593248945]}"
1_2_99_0,0.0777,0.10250000000000001,5,0.2044,0.12510000000000002,0.2543,0.1875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.03531288826329,20.293346510137848]}"
1_2_100_0,0.4223,0.4733,5,0.6067,0.5229,0.6758000000000001,0.6488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.14634465738047,20.351287845963558]}"
1_2_101_0,0.0806,0.0953,5,0.18565,0.11225000000000002,0.2182,0.1937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.17706704009734,20.32649434412186]}"
