system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
1_1_2_99_0,0.0485,0.06795000000000001,4,0.25835,0.0709,0.19210000000000002,0.11645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.24956108352579,20.719956438566207]}"
1_1_2_100_0,0.0466,0.06870000000000001,4,0.38880000000000003,0.050350000000000006,0.19765,0.09605000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.21075386325182,20.727232792367577]}"
1_1_2_101_0,0.042300000000000004,0.0663,4,0.2843,0.1019,0.1768,0.0998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15820241913084,20.730736221975643]}"
1_1_2_102_0,0.054900000000000004,0.079,4,0.2936,0.0946,0.2058,0.1302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.1676347296141,20.76011113176635]}"
1_1_2_103_0,0.04175,0.06305,4,0.34805,0.0536,0.16655000000000003,0.09770000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.26680873698089,20.759841637181115]}"
1_1_2_104_0,0.04945,0.08020000000000001,4,0.35535000000000005,0.06559999999999999,0.2013,0.0995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.24524917016203,20.5057082433037]}"
1_1_2_105_0,0.054200000000000005,0.0767,4,0.30160000000000003,0.077,0.2119,0.1428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.19485368272291,20.491155535700965]}"
1_1_2_106_0,0.05775,0.0824,4,0.25185,0.09920000000000001,0.19625,0.1433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15173454908518,20.46420607717738]}"
1_1_2_107_0,0.0391,0.0575,4,0.32280000000000003,0.0517,0.18660000000000002,0.0931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.23015747338881,20.424320878562476]}"
1_1_2_108_0,0.048850000000000005,0.08180000000000001,4,0.18715,0.09925,0.1367,0.10165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.27273761785608,20.48899957901908]}"
1_1_2_109_0,0.0378,0.061200000000000004,4,0.32985,0.047950000000000007,0.18515,0.0922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.34226722084694,20.510020156667476]}"
1_1_2_110_0,0.04055,0.061200000000000004,4,0.3781,0.053500000000000006,0.19720000000000001,0.09635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38323039780278,20.506786221644646]}"
1_1_2_111_0,0.0459,0.06635,4,0.37645,0.061700000000000005,0.20955000000000001,0.13380000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.09567967535612,20.469595968882096]}"
1_1_2_112_0,0.03115,0.0524,4,0.29685,0.06685,0.16635,0.10540000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.17652805092688,20.38443567994757]}"
1_1_2_113_0,0.0334,0.0579,4,0.3266,0.041800000000000004,0.1728,0.0886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.28648184170311,20.35506077015686]}"
1_1_2_114_0,0.0411,0.06335,4,0.21710000000000002,0.10315,0.20350000000000001,0.15955000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.05821992800834,20.316253549882894]}"
1_1_2_115_0,0.04,0.0698,4,0.4746,0.0483,0.1744,0.07730000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.10133906164607,20.40626474135167]}"
1_1_2_116_0,0.041800000000000004,0.0568,4,0.1454,0.1114,0.1565,0.1384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.98545638999465,20.463128098836435]}"
1_1_2_117_0,0.036000000000000004,0.0606,4,0.2993,0.0551,0.2049,0.1233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.21452678744514,20.45773820713172]}"
1_1_2_118_0,0.0436,0.062200000000000005,4,0.2963,0.055400000000000005,0.1983,0.10070000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.20428599320617,20.544515463577667]}"
1_1_2_119_0,0.02445,0.0441,4,0.3638,0.0225,0.1897,0.09335000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15308202201136,20.528345788463515]}"
1_2_0_0,0.0859,0.10740000000000001,5,0.24810000000000001,0.116,0.2379,0.1802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38619483824037,21.236038569292873]}"
1_2_1_0,0.09535,0.14115,5,0.2001,0.14735,0.17575000000000002,0.11385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48860278063,21.26756943576547]}"
1_2_2_0,0.0739,0.10915,5,0.29685,0.11185,0.26695,0.1713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4495260657708,21.262449038645986]}"
1_2_3_0,0.1013,0.1293,5,0.2686,0.1326,0.2909,0.2446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4411717336285,21.237116547633818]}"
1_2_4_0,0.06365,0.0829,5,0.1311,0.09395,0.15685,0.1612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40586794296259,21.213401024133063]}"
1_2_5_0,0.20355,0.2102,5,0.29464999999999997,0.21995,0.3985,0.40855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38107444112089,21.289667991754808]}"
1_2_6_0,0.3094,0.31320000000000003,5,0.42400000000000004,0.3106,0.4763,0.4526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37298960356381,21.300986764334716]}"
1_2_7_0,0.0738,0.09245,5,0.24745,0.09190000000000001,0.19725,0.1645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36921667937051,21.27727124083396]}"
1_2_8_0,0.1134,0.1292,5,0.16240000000000002,0.1323,0.199,0.19340000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37487606566047,21.206663659502166]}"
1_2_9_0,0.07695,0.10225000000000001,5,0.15925,0.1553,0.23170000000000002,0.2277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39374068662698,21.146835861579806]}"
1_2_10_0,0.13915,0.15805000000000002,5,0.1952,0.18505,0.21855000000000002,0.19455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39131523535985,21.136864561926078]}"
1_2_11_0,0.08310000000000001,0.1034,5,0.1769,0.11120000000000001,0.1797,0.159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39940007291693,21.174324309273864]}"
1_2_12_0,0.368,0.41655000000000003,5,0.46185,0.4506,0.51565,0.52295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38484736531419,21.157076655818766]}"
1_2_13_0,0.03375,0.07675000000000001,5,0.4101,0.0334,0.2158,0.10270000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37568454941618,21.15087828035834]}"
1_2_14_0,0.03845,0.060750000000000005,5,0.2917,0.0405,0.14465,0.07785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39050675160415,21.21690445374113]}"
1_2_15_0,0.13255,0.15195,5,0.30865,0.15410000000000001,0.23854999999999998,0.19235000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4142222751049,21.240080988071412]}"
1_2_16_0,0.0661,0.1217,5,0.2858,0.1027,0.2757,0.16820000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40452047003642,21.25382521191844]}"
1_2_17_0,0.1263,0.16540000000000002,5,0.2257,0.19590000000000002,0.2393,0.1988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39104574077462,21.24870481479896]}"
1_2_18_0,0.1308,0.154,5,0.1719,0.1547,0.1799,0.1758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43874628236136,21.227414742565326]}"
1_2_19_0,0.25220000000000004,0.27640000000000003,5,0.2096,0.27390000000000003,0.1582,0.1279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44063274445801,21.049817810894897]}"
1_2_20_0,0.20890000000000003,0.2569,5,0.29385,0.26785000000000003,0.3183,0.3046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.91602119281407,21.648365284703733]}"
1_2_21_0,0.027200000000000002,0.035500000000000004,5,0.10400000000000001,0.0424,0.1003,0.0825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.91709917115502,21.67181131361925]}"
1_2_22_0,0.07970000000000001,0.1005,5,0.2094,0.114,0.20750000000000002,0.1845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.63817227543589,21.652946692652744]}"
1_2_23_0,0.05,0.0868,5,0.3795,0.0648,0.2452,0.1413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.01303924349898,21.543531891046985]}"
1_2_24_0,0.0716,0.09585,5,0.21875,0.0974,0.2633,0.18665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.95428942391756,21.57236781166722]}"
