system:index,landcover,nir,red,swir1,swir2,.geo
0000000000000000064f,1,0.3923999999999999,0.0441,0.16282,0.07837,"{""type"":""Point"",""coordinates"":[89.75117626827834,22.078387177836056]}"
00000000000000000e4e,1,0.335325,0.07236,0.1214499999999999,0.07837,"{""type"":""Point"",""coordinates"":[34.44675183831577,28.181184225198944]}"
000000000000000024c4,1,0.4177499999999999,0.05607,0.15036,0.07837,"{""type"":""Point"",""coordinates"":[-44.502675742590014,-2.781408873097401]}"
000000000000000006e9,1,0.4218749999999999,0.04941,0.16373,0.07837,"{""type"":""Point"",""coordinates"":[89.80426632542067,22.12797684065143]}"
000000000000000007f9,1,0.3496499999999999,0.0738,0.1423799999999999,0.07837,"{""type"":""Point"",""coordinates"":[72.97998886874831,18.780404825000108]}"
00000000000000000825,1,0.3512999999999999,0.07416,0.14406,0.07837,"{""type"":""Point"",""coordinates"":[72.98259298376351,18.775914510239296]}"
00000000000000000830,1,0.3611999999999999,0.07182,0.1419599999999999,0.07837,"{""type"":""Point"",""coordinates"":[72.9779198458595,18.778786171317712]}"
00000000000000000856,1,0.3616499999999999,0.06426,0.13524,0.07837,"{""type"":""Point"",""coordinates"":[73.03083153895969,18.80385077833913]}"
00000000000000000f96,1,0.3431999999999999,0.0846,0.1510599999999999,0.07837,"{""type"":""Point"",""coordinates"":[9.11561096962886,-0.660036137931059]}"
0000000000000000125e,1,0.2607,0.072,0.12208,0.07837,"{""type"":""Point"",""coordinates"":[8.990831944850283,-1.1446779950258779]}"
00000000000000001aea,1,0.4217999999999999,0.06039,0.1451799999999999,0.07837,"{""type"":""Point"",""coordinates"":[39.321998497574484,-7.7707416328085275]}"
00000000000000001d76,1,0.4747499999999999,0.06102,0.1579199999999999,0.07837,"{""type"":""Point"",""coordinates"":[144.24854799857775,-7.7868211512072545]}"
00000000000000001d86,1,0.4993499999999999,0.0558,0.1596,0.07837,"{""type"":""Point"",""coordinates"":[144.93162877075304,-7.658091362895327]}"
00000000000000001e36,1,0.5369999999999999,0.03384,0.16576,0.07837,"{""type"":""Point"",""coordinates"":[143.40646906013976,-8.995772628817502]}"
00000000000000001e4e,1,0.4858499999999999,0.04356,0.15008,0.07837,"{""type"":""Point"",""coordinates"":[143.4016175581936,-8.992628962574821]}"
0000000000000000236d,1,0.3813,0.0495,0.1477,0.07837,"{""type"":""Point"",""coordinates"":[-46.45390255886003,-23.911403225179214]}"
00000000000000002447,1,0.5274,0.05976,0.1741599999999999,0.07837,"{""type"":""Point"",""coordinates"":[-44.30441519155172,-2.8384496937730805]}"
000000000000000024fa,1,0.4112999999999999,0.05814,0.1488199999999999,0.07837,"{""type"":""Point"",""coordinates"":[-44.49270073353346,-2.796859658247591]}"
00000000000000000dbc,1,0.36954,0.13518,0.1120466666666666,0.078455,"{""type"":""Point"",""coordinates"":[36.83744089980708,25.43135024666099]}"
000000000000000025ea,1,0.4621499999999999,0.06255,0.15638,0.078455,"{""type"":""Point"",""coordinates"":[-44.68656015183202,-2.25059302459415]}"
0000000000000000262d,1,0.3868499999999999,0.05535,0.14819,0.078455,"{""type"":""Point"",""coordinates"":[-44.678114614436794,-2.246642261060797]}"
0000000000000000066c,1,0.4132499999999999,0.05292,0.16254,0.078455,"{""type"":""Point"",""coordinates"":[89.74578521510473,22.121239138959673]}"
00000000000000000816,1,0.3521999999999999,0.07344,0.1430099999999999,0.078455,"{""type"":""Point"",""coordinates"":[72.98016723279044,18.78094437622758]}"
00000000000000000f63,1,0.369375,0.07911,0.15813,0.078455,"{""type"":""Point"",""coordinates"":[9.115338964464597,-0.6560853743977058]}"
0000000000000000167a,1,0.3258,0.06165,0.11648,0.078455,"{""type"":""Point"",""coordinates"":[40.478310287248796,-10.547254412949247]}"
0000000000000000034a,1,0.3616499999999999,0.06588,0.12908,0.07854,"{""type"":""Point"",""coordinates"":[110.1632330552501,20.928723907832424]}"
00000000000000000594,1,0.2908499999999999,0.08514,0.10794,0.07854,"{""type"":""Point"",""coordinates"":[88.74461001018085,21.858303786242182]}"
000000000000000005c7,1,0.33975,0.07848,0.1150799999999999,0.07854,"{""type"":""Point"",""coordinates"":[88.73976296733575,21.856685132559786]}"
0000000000000000066b,1,0.4168499999999999,0.04662,0.1649199999999999,0.07854,"{""type"":""Point"",""coordinates"":[89.72089897212544,22.075604698778708]}"
00000000000000000674,1,0.41955,0.04527,0.1659699999999999,0.07854,"{""type"":""Point"",""coordinates"":[89.74875051730527,22.07758008054539]}"
0000000000000000069d,1,0.3871499999999999,0.04752,0.16044,0.07854,"{""type"":""Point"",""coordinates"":[89.73716131366736,22.094109968150505]}"
000000000000000006e6,1,0.4016999999999999,0.04734,0.1674399999999999,0.07854,"{""type"":""Point"",""coordinates"":[89.79662788531611,22.128422750756773]}"
000000000000000006f0,1,0.4061999999999999,0.04788,0.1643599999999999,0.07854,"{""type"":""Point"",""coordinates"":[89.80507342271135,22.113243970770846]}"
00000000000000000813,1,0.3880499999999999,0.07146,0.15078,0.07854,"{""type"":""Point"",""coordinates"":[72.98052396087472,18.77267720287449]}"
0000000000000000081e,1,0.3754499999999999,0.07272,0.1477,0.07854,"{""type"":""Point"",""coordinates"":[72.98376126823952,18.770973826272076]}"
000000000000000008b3,1,0.3899249999999999,0.07218,0.1502899999999999,0.07854,"{""type"":""Point"",""coordinates"":[72.98564746798513,18.82145530929813]}"
00000000000000000e31,1,0.3461999999999999,0.07659,0.1224299999999999,0.07854,"{""type"":""Point"",""coordinates"":[34.446841020336834,28.180466309929336]}"
00000000000000000f09,1,0.4337999999999999,0.08766,0.16282,0.07854,"{""type"":""Point"",""coordinates"":[9.08596686582555,-0.7114228184709693]}"
00000000000000000f36,1,0.40485,0.099,0.15386,0.07854,"{""type"":""Point"",""coordinates"":[9.087041509179432,-0.7100717108517751]}"
00000000000000000f4f,1,0.370575,0.08046,0.1593899999999999,0.07854,"{""type"":""Point"",""coordinates"":[9.111027013745915,-0.6546450847574428]}"
000000000000000010ca,1,0.3482999999999999,0.08784,0.15372,0.07854,"{""type"":""Point"",""coordinates"":[9.151092036711129,-0.5910449264321442]}"
00000000000000001967,1,0.4808999999999999,0.03762,0.1587599999999999,0.07854,"{""type"":""Point"",""coordinates"":[39.32586453818782,-7.8731493476019665]}"
00000000000000001acb,1,0.4286999999999999,0.0504,0.1332799999999999,0.07854,"{""type"":""Point"",""coordinates"":[39.32316678205048,-7.770741632808529]}"
00000000000000001af8,1,0.50655,0.04986,0.1357999999999999,0.07854,"{""type"":""Point"",""coordinates"":[41.10650398455719,-2.105154984634959]}"
00000000000000001c9a,1,0.5004,0.0729,0.16296,0.07854,"{""type"":""Point"",""coordinates"":[144.39317894124628,-7.650907751098225]}"
00000000000000001e7a,1,0.5205,0.04734,0.1574999999999999,0.07854,"{""type"":""Point"",""coordinates"":[143.38679550629197,-8.946187425103183]}"
00000000000000001ec6,1,0.5205,0.04734,0.1574999999999999,0.07854,"{""type"":""Point"",""coordinates"":[143.38679550629197,-8.946187425103183]}"
00000000000000000599,1,0.3458249999999999,0.07011,0.11578,0.078625,"{""type"":""Point"",""coordinates"":[88.72583719474584,21.845185110942946]}"
00000000000000000646,1,0.402375,0.05247,0.16401,0.078625,"{""type"":""Point"",""coordinates"":[89.73581466514922,22.107045820306556]}"
00000000000000000658,1,0.3949499999999999,0.04275,0.1603,0.078625,"{""type"":""Point"",""coordinates"":[89.72278517187105,22.12267496949888]}"
000000000000000007f3,1,0.387675,0.07227,0.1525999999999999,0.078625,"{""type"":""Point"",""coordinates"":[72.98385045026059,18.76953353663181]}"
00000000000000000dca,1,0.3642499999999999,0.13887,0.1067733333333333,0.078625,"{""type"":""Point"",""coordinates"":[36.838515543160945,25.42928568287325]}"
00000000000000000f4e,1,0.3561749999999999,0.07956,0.1582699999999999,0.078625,"{""type"":""Point"",""coordinates"":[9.114259862009662,-0.6523129749064907]}"
000000000000000023f6,1,0.4614749999999999,0.0567,0.15596,0.078625,"{""type"":""Point"",""coordinates"":[-44.30701930656692,-2.8292907002093033]}"
00000000000000002482,1,0.4386749999999999,0.0636299999999999,0.15169,0.078625,"{""type"":""Point"",""coordinates"":[-44.19500222900331,-2.797666755538265]}"
0000000000000000068b,1,0.4112999999999999,0.045,0.1609999999999999,0.07871,"{""type"":""Point"",""coordinates"":[89.75449829856316,22.118902570007666]}"
000000000000000006f5,1,0.3616499999999999,0.05112,0.1583399999999999,0.07871,"{""type"":""Point"",""coordinates"":[89.79276630380383,22.123575707911684]}"
00000000000000000888,1,0.3946499999999999,0.06588,0.1462999999999999,0.07871,"{""type"":""Point"",""coordinates"":[73.02777705473808,18.80313286306953]}"
00000000000000000e54,1,0.3572249999999999,0.07416,0.1225699999999999,0.07871,"{""type"":""Point"",""coordinates"":[34.44603392304616,28.18109504317787]}"
00000000000000000f05,1,0.4347,0.10386,0.16282,0.07871,"{""type"":""Point"",""coordinates"":[9.087491878385828,-0.7106112620792421]}"
00000000000000000f18,1,0.4529999999999999,0.08154,0.16338,0.07871,"{""type"":""Point"",""coordinates"":[9.084887763370617,-0.7196855327230044]}"
00000000000000000fa8,1,0.3865499999999999,0.07758,0.1454599999999999,0.07871,"{""type"":""Point"",""coordinates"":[9.108873267937103,-0.6382088382744413]}"
0000000000000000100d,1,0.37005,0.07668,0.16254,0.07871,"{""type"":""Point"",""coordinates"":[9.159537574106354,-0.589341549829728]}"
000000000000000013c2,1,0.44055,0.07281,0.1515499999999999,0.07871,"{""type"":""Point"",""coordinates"":[13.197824342936437,-9.254668035980567]}"
00000000000000001522,1,0.36,0.0657,0.1198399999999999,0.07871,"{""type"":""Point"",""coordinates"":[40.48504798894055,-10.576448147546156]}"
00000000000000001661,1,0.3295499999999999,0.06498,0.11438,0.07871,"{""type"":""Point"",""coordinates"":[40.4771420027728,-10.547793964176714]}"
0000000000000000199a,1,0.50805,0.0405,0.16016,0.07871,"{""type"":""Point"",""coordinates"":[39.316611903501915,-7.865872094682743]}"
00000000000000001a27,1,0.3824999999999999,0.06633,0.1392299999999999,0.07871,"{""type"":""Point"",""coordinates"":[39.30322568213947,-7.8158365217620265]}"
00000000000000001adc,1,0.4787999999999999,0.05472,0.1473499999999999,0.07871,"{""type"":""Point"",""coordinates"":[39.32298841800834,-7.7700237175389235]}"
00000000000000001b0c,1,0.40095,0.05436,0.1294999999999999,0.07871,"{""type"":""Point"",""coordinates"":[41.105964433329724,-2.1074915535869656]}"
00000000000000001b46,1,0.500925,0.06507,0.1272599999999999,0.07871,"{""type"":""Point"",""coordinates"":[41.11162303256655,-2.1026400516408157]}"
00000000000000001cec,1,0.5057999999999999,0.04572,0.1553999999999999,0.07871,"{""type"":""Point"",""coordinates"":[144.11910029499623,-7.764454300323168]}"
00000000000000001d2f,1,0.53955,0.06174,0.1710799999999999,0.07871,"{""type"":""Point"",""coordinates"":[144.19851242565704,-7.785113315503785]}"
00000000000000001da5,1,0.4843499999999999,0.05472,0.1607199999999999,0.07871,"{""type"":""Point"",""coordinates"":[144.92704481487007,-7.6613286702601275]}"
00000000000000001e44,1,0.5387249999999999,0.05274,0.1631699999999999,0.07871,"{""type"":""Point"",""coordinates"":[143.40062763775975,-8.999817033472976]}"
00000000000000001ed5,1,0.4739249999999999,0.04185,0.15785,0.07871,"{""type"":""Point"",""coordinates"":[143.39703360231067,-8.956429980222948]}"
00000000000000002417,1,0.5112749999999999,0.0486,0.16513,0.07871,"{""type"":""Point"",""coordinates"":[-44.31806895897736,-2.8112313409428467]}"
0000000000000000248a,1,0.4268249999999999,0.05715,0.14756,0.07871,"{""type"":""Point"",""coordinates"":[-44.19805671322492,-2.79722084543292]}"
00000000000000002691,1,0.5108999999999999,0.05823,0.15827,0.07871,"{""type"":""Point"",""coordinates"":[-44.524953411453026,-2.0401189957704515]}"
000000000000000027e4,1,0.4407,0.04734,0.1570099999999999,0.07871,"{""type"":""Point"",""coordinates"":[-51.841103069165925,4.637955596699593]}"
000000000000000018b6,1,0.4196999999999999,0.067428,0.1239466666666666,0.0787525,"{""type"":""Point"",""coordinates"":[39.94560823899994,-10.106271614268717]}"
000000000000000006f9,1,0.3486,0.04968,0.1564499999999999,0.078795,"{""type"":""Point"",""coordinates"":[89.79240511661851,22.120967133795418]}"
00000000000000000824,1,0.3653999999999999,0.07398,0.1488899999999999,0.078795,"{""type"":""Point"",""coordinates"":[72.97863776112911,18.768008524071536]}"
00000000000000000ee0,1,0.4881749999999999,0.09198,0.16835,0.078795,"{""type"":""Point"",""coordinates"":[9.086863145137293,-0.7188784354323308]}"
000000000000000002e8,1,0.46485,0.05364,0.1521799999999999,0.07888,"{""type"":""Point"",""coordinates"":[122.9962048317915,14.110062777349341]}"
00000000000000000300,1,0.46485,0.05724,0.1521799999999999,0.07888,"{""type"":""Point"",""coordinates"":[122.99611564977045,14.109973595328277]}"
00000000000000000579,1,0.34995,0.07146,0.11907,0.07888,"{""type"":""Point"",""coordinates"":[88.75628839583982,21.819045860567645]}"
000000000000000005a3,1,0.3497999999999999,0.09918,0.1167599999999999,0.07888,"{""type"":""Point"",""coordinates"":[88.7195498622605,21.82156079356179]}"
000000000000000005ba,1,0.34695,0.07902,0.1154999999999999,0.07888,"{""type"":""Point"",""coordinates"":[88.72772339449145,21.863779562335814]}"
00000000000000000640,1,0.4358999999999999,0.05148,0.16618,0.07888,"{""type"":""Point"",""coordinates"":[89.75000798380233,22.09195176324064]}"
00000000000000000656,1,0.399825,0.04968,0.1649899999999999,0.07888,"{""type"":""Point"",""coordinates"":[89.74515648185618,22.105699171788416]}"
00000000000000000672,1,0.4136999999999999,0.04932,0.1640799999999999,0.07888,"{""type"":""Point"",""coordinates"":[89.73814677500017,22.072817760620303]}"
000000000000000006bf,1,0.4052999999999999,0.04968,0.1624,0.07888,"{""type"":""Point"",""coordinates"":[89.8018405744476,22.097521180456393]}"
000000000000000007dd,1,0.3636,0.07722,0.14672,0.07888,"{""type"":""Point"",""coordinates"":[72.97702356654777,18.779865273772646]}"
00000000000000000f9a,1,0.398625,0.07668,0.1672999999999999,0.07888,"{""type"":""Point"",""coordinates"":[9.11363112876113,-0.6530308901760954]}"
000000000000000010c0,1,0.36765,0.07704,0.1584799999999999,0.07888,"{""type"":""Point"",""coordinates"":[9.15055248548366,-0.5919456648449404]}"
000000000000000013d3,1,0.4483499999999999,0.0774,0.1458799999999999,0.07888,"{""type"":""Point"",""coordinates"":[13.190636272038281,-9.25332138746243]}"
00000000000000001950,1,0.4685999999999999,0.04356,0.1601599999999999,0.07888,"{""type"":""Point"",""coordinates"":[39.3112208503283,-7.851861599172814]}"
00000000000000001983,1,0.5055749999999999,0.05022,0.15918,0.07888,"{""type"":""Point"",""coordinates"":[39.31535443700484,-7.870995601793152]}"
00000000000000001efd,1,0.356325,0.04257,0.1344699999999999,0.07888,"{""type"":""Point"",""coordinates"":[153.5040721819606,-28.25574485391362]}"
00000000000000002762,1,0.4792499999999999,0.05472,0.16352,0.07888,"{""type"":""Point"",""coordinates"":[-50.06306773781175,1.6882468725419837]}"
000000000000000027f8,1,0.4535249999999999,0.04464,0.1624,0.07888,"{""type"":""Point"",""coordinates"":[-51.8317567933579,4.631217895007836]}"
000000000000000006f4,1,0.3743999999999999,0.04743,0.16562,0.078965,"{""type"":""Point"",""coordinates"":[89.80471223552601,22.099139834138796]}"
00000000000000000f0f,1,0.455325,0.08865,0.16443,0.078965,"{""type"":""Point"",""coordinates"":[9.080754176694075,-0.7186064302680705]}"
00000000000000002510,1,0.3886499999999999,0.05265,0.14714,0.078965,"{""type"":""Point"",""coordinates"":[-44.51704742528528,-2.763081967767738]}"
00000000000000000231,1,0.50835,0.05724,0.16254,0.07905,"{""type"":""Point"",""coordinates"":[123.026031758738,14.1075478443552]}"
00000000000000000811,1,0.3577499999999999,0.0792,0.14658,0.07905,"{""type"":""Point"",""coordinates"":[72.97819185102377,18.77043427504461]}"
00000000000000000ec2,1,0.26055,0.10296,0.1316,0.07905,"{""type"":""Point"",""coordinates"":[9.04895632708195,-0.8081674749265311]}"
00000000000000001050,1,0.3797999999999999,0.06822,0.1605799999999999,0.07905,"{""type"":""Point"",""coordinates"":[9.159448392085286,-0.5888911806233299]}"
000000000000000013b5,1,0.4429499999999999,0.06948,0.1513399999999999,0.07905,"{""type"":""Point"",""coordinates"":[13.202943390945794,-9.242722104258386]}"
000000000000000015d4,1,0.3697499999999999,0.05832,0.1149399999999999,0.07905,"{""type"":""Point"",""coordinates"":[40.518736497399324,-10.545100667140431]}"
00000000000000001673,1,0.3294749999999999,0.06534,0.1156399999999999,0.07905,"{""type"":""Point"",""coordinates"":[40.47678527468852,-10.547972328218851]}"
000000000000000017bb,1,0.3901499999999999,0.0621,0.12222,0.07905,"{""type"":""Point"",""coordinates"":[40.398001877276236,-10.450505297392631]}"
0000000000000000186e,1,0.3148499999999999,0.07236,0.119,0.07905,"{""type"":""Point"",""coordinates"":[40.38416974580844,-10.420682829547184]}"
00000000000000001965,1,0.4856999999999999,0.04068,0.14952,0.07905,"{""type"":""Point"",""coordinates"":[39.3269391815417,-7.864975815371001]}"
000000000000000019b1,1,0.4856999999999999,0.04068,0.14952,0.07905,"{""type"":""Point"",""coordinates"":[39.3269391815417,-7.864975815371001]}"
00000000000000001cca,1,0.4999499999999999,0.06552,0.1681399999999999,0.07905,"{""type"":""Point"",""coordinates"":[144.39632260748894,-7.637253983672573]}"
00000000000000001ea2,1,0.2962499999999999,0.03654,0.1086399999999999,0.07905,"{""type"":""Point"",""coordinates"":[143.39658769220534,-8.969900924505408]}"
00000000000000002411,1,0.52335,0.04446,0.1681399999999999,0.07905,"{""type"":""Point"",""coordinates"":[-44.29659838740502,-2.8229989086228913]}"
00000000000000002558,1,0.4503749999999999,0.05733,0.1513399999999999,0.07905,"{""type"":""Point"",""coordinates"":[-44.54669152908859,-2.8617172830699618]}"
0000000000000000263f,1,0.3472499999999999,0.0657,0.1514799999999999,0.07905,"{""type"":""Point"",""coordinates"":[-44.69141165377817,-2.240172105432247]}"
00000000000000000371,1,0.34695,0.07389,0.1344,0.079135,"{""type"":""Point"",""coordinates"":[110.16305469120796,20.934476148191372]}"
00000000000000000373,1,0.34695,0.07029,0.1344,0.079135,"{""type"":""Point"",""coordinates"":[110.16305469120796,20.934565330212443]}"
0000000000000000206c,1,0.3257549999999999,0.05094,0.1201399999999999,0.0791775,"{""type"":""Point"",""coordinates"":[151.35754565775176,-33.49112635065283]}"
00000000000000002076,1,0.3257549999999999,0.05094,0.1201399999999999,0.0791775,"{""type"":""Point"",""coordinates"":[151.35754565775176,-33.49112635065283]}"
00000000000000002085,1,0.3257549999999999,0.0437676923076923,0.1201399999999999,0.0791775,"{""type"":""Point"",""coordinates"":[151.3574564757307,-33.4912155326739]}"
0000000000000000208e,1,0.3257549999999999,0.0537975,0.1201399999999999,0.0791775,"{""type"":""Point"",""coordinates"":[151.3574564757307,-33.49112635065283]}"
00000000000000000624,1,0.42815,0.06489,0.147392,0.0792045454545454,"{""type"":""Point"",""coordinates"":[89.07069961111829,21.657706666251865]}"
000000000000000001f8,1,0.4931999999999999,0.05346,0.1579199999999999,0.07922,"{""type"":""Point"",""coordinates"":[123.02530938436735,14.108626946810134]}"
000000000000000001ff,1,0.4994999999999999,0.05706,0.1642199999999999,0.07922,"{""type"":""Point"",""coordinates"":[123.02593811761587,14.1075478443552]}"
00000000000000000238,1,0.4766999999999999,0.05742,0.1576399999999999,0.07922,"{""type"":""Point"",""coordinates"":[123.026031758738,14.108626946810134]}"
000000000000000006d7,1,0.37305,0.04734,0.1619799999999999,0.07922,"{""type"":""Point"",""coordinates"":[89.79420213434304,22.11495180647431]}"
00000000000000000806,1,0.3709499999999999,0.07614,0.1461599999999999,0.07922,"{""type"":""Point"",""coordinates"":[72.98348926307526,18.774924589805426]}"
0000000000000000081f,1,0.38475,0.0702,0.14742,0.07922,"{""type"":""Point"",""coordinates"":[72.97854857910804,18.777261158757437]}"
0000000000000000089c,1,0.3853499999999999,0.07353,0.14336,0.07922,"{""type"":""Point"",""coordinates"":[72.98555828596406,18.83574226907337]}"
000000000000000008a2,1,0.3727499999999999,0.0765,0.1483999999999999,0.07922,"{""type"":""Point"",""coordinates"":[72.98789039581503,18.82774710088455]}"
00000000000000000e2c,1,0.3575999999999999,0.07245,0.1241099999999999,0.07922,"{""type"":""Point"",""coordinates"":[34.44630592821042,28.18100586115681]}"
00000000000000000e5f,1,0.3575999999999999,0.07263,0.1241099999999999,0.07922,"{""type"":""Point"",""coordinates"":[34.446305928210414,28.18091222003468]}"
00000000000000000f5a,1,0.374475,0.07668,0.15869,0.07922,"{""type"":""Point"",""coordinates"":[9.113452764718991,-0.6558133692334458]}"
00000000000000001071,1,0.39675,0.0819,0.1618399999999999,0.07922,"{""type"":""Point"",""coordinates"":[9.151809951980733,-0.5909557444110753]}"
00000000000000001076,1,0.3445499999999999,0.0909,0.15414,0.07922,"{""type"":""Point"",""coordinates"":[9.150552485483662,-0.5913169315964045]}"
00000000000000001307,1,0.4337999999999999,0.05904,0.16863,0.07922,"{""type"":""Point"",""coordinates"":[9.001524869176446,-1.221214005507223]}"
000000000000000013a3,1,0.423,0.0729,0.14728,0.07922,"{""type"":""Point"",""coordinates"":[13.197195609687903,-9.240385535306382]}"
000000000000000019b3,1,0.4497749999999999,0.03798,0.1523199999999999,0.07922,"{""type"":""Point"",""coordinates"":[39.314364516570976,-7.8706344146078235]}"
00000000000000001ec0,1,0.4898999999999999,0.03528,0.1668799999999999,0.07922,"{""type"":""Point"",""coordinates"":[143.39533022570825,-8.949870642573329]}"
00000000000000002415,1,0.46995,0.05418,0.16086,0.07922,"{""type"":""Point"",""coordinates"":[-44.311781626492,-2.806830208203096]}"
000000000000000024a4,1,0.5146499999999999,0.03816,0.1675799999999999,0.07922,"{""type"":""Point"",""coordinates"":[-44.21440377768684,-2.806562662139889]}"
00000000000000002507,1,0.4272749999999999,0.06228,0.15344,0.07922,"{""type"":""Point"",""coordinates"":[-44.49719550739533,-2.7916514282171665]}"
00000000000000002612,1,0.3826499999999999,0.04518,0.1491,0.07922,"{""type"":""Point"",""coordinates"":[-44.687906800350156,-2.239543372183711]}"
000000000000000026cb,1,0.5388,0.0477,0.1682799999999999,0.07922,"{""type"":""Point"",""coordinates"":[-50.14220786330831,1.776104540598028]}"
0000000000000000067d,1,0.3950249999999999,0.04689,0.1624,0.079305,"{""type"":""Point"",""coordinates"":[89.74443856658658,22.108660014887903]}"
00000000000000002761,1,0.4232249999999999,0.06435,0.12894,0.079305,"{""type"":""Point"",""coordinates"":[-50.03449827736232,1.6791770609992749]}"
0000000000000000020b,1,0.4955999999999999,0.0549,0.1624,0.07939,"{""type"":""Point"",""coordinates"":[123.026031758738,14.107815390418402]}"
00000000000000000317,1,0.3419999999999999,0.05652,0.13692,0.07939,"{""type"":""Point"",""coordinates"":[122.99683356504005,14.110151959370409]}"
0000000000000000066a,1,0.4023,0.04878,0.1677199999999999,0.07939,"{""type"":""Point"",""coordinates"":[89.72359672826278,22.085035697506747]}"
0000000000000000067c,1,0.3974999999999999,0.045,0.1640799999999999,0.07939,"{""type"":""Point"",""coordinates"":[89.72233926176571,22.07596142686298]}"
000000000000000006f3,1,0.36555,0.05202,0.1609999999999999,0.07939,"{""type"":""Point"",""coordinates"":[89.80309804094466,22.123664889932744]}"
00000000000000000701,1,0.37515,0.04644,0.16212,0.07939,"{""type"":""Point"",""coordinates"":[89.80210812051081,22.111986504273773]}"
00000000000000000dc6,1,0.395625,0.17046,0.10003,0.07939,"{""type"":""Point"",""coordinates"":[36.83600061016682,25.42955322893645]}"
00000000000000000e0d,1,0.395625,0.17046,0.10003,0.07939,"{""type"":""Point"",""coordinates"":[36.83600061016682,25.42955322893645]}"
00000000000000000fbc,1,0.3011999999999999,0.08082,0.1544199999999999,0.07939,"{""type"":""Point"",""coordinates"":[9.108512080751773,-0.6409021353107226]}"
0000000000000000107a,1,0.3576,0.09,0.1556799999999999,0.07939,"{""type"":""Point"",""coordinates"":[9.150735308626855,-0.5911385675542665]}"
00000000000000001093,1,0.3576,0.09216,0.1556799999999999,0.07939,"{""type"":""Point"",""coordinates"":[9.150735308626853,-0.5910449264321442]}"
000000000000000010a4,1,0.3576,0.09,0.1556799999999999,0.07939,"{""type"":""Point"",""coordinates"":[9.150735308626855,-0.5911385675542665]}"
0000000000000000139b,1,0.4571249999999999,0.07362,0.15813,0.07939,"{""type"":""Point"",""coordinates"":[13.200067270766324,-9.24361838357013]}"
00000000000000002614,1,0.4896,0.05418,0.1577799999999999,0.07939,"{""type"":""Point"",""coordinates"":[-44.688624715619774,-2.2426870384263906]}"
000000000000000028d2,1,0.4862999999999999,0.05292,0.1545599999999999,0.07939,"{""type"":""Point"",""coordinates"":[-62.80378071355735,10.453292235551032]}"
000000000000000005ad,1,0.3096,0.08946,0.1127,0.07939,"{""type"":""Point"",""coordinates"":[88.7237726309581,21.821471611540723]}"
000000000000000006bb,1,0.3891749999999999,0.04896,0.1655499999999999,0.07939,"{""type"":""Point"",""coordinates"":[89.80650925325055,22.122764151519956]}"
000000000000000007c7,1,0.5073749999999999,0.09711,0.15764,0.07939,"{""type"":""Point"",""coordinates"":[103.54812988785682,-0.19794395486351601]}"
00000000000000001e18,1,0.54,0.06075,0.1479099999999999,0.079475,"{""type"":""Point"",""coordinates"":[143.4166179741374,-9.008530116931409]}"
0000000000000000281f,1,0.4617749999999999,0.04491,0.1618399999999999,0.079475,"{""type"":""Point"",""coordinates"":[-51.82951386552801,4.624480193316079]}"
00000000000000000652,1,0.3799499999999999,0.04356,0.16548,0.07956,"{""type"":""Point"",""coordinates"":[89.72171052851718,22.075515516757637]}"
000000000000000006ae,1,0.4312499999999999,0.04986,0.1709399999999999,0.07956,"{""type"":""Point"",""coordinates"":[89.80947455545109,22.111179406983094]}"
000000000000000006c2,1,0.4264499999999999,0.05094,0.1679999999999999,0.07956,"{""type"":""Point"",""coordinates"":[89.81216785248738,22.107674553555093]}"
0000000000000000088c,1,0.3616499999999999,0.07515,0.1454599999999999,0.07956,"{""type"":""Point"",""coordinates"":[73.02373710918366,18.79908845841405]}"
00000000000000001077,1,0.35655,0.09594,0.15946,0.07956,"{""type"":""Point"",""coordinates"":[9.150824490647922,-0.5909557444110753]}"
0000000000000000113f,1,0.46395,0.08424,0.1757,0.07956,"{""type"":""Point"",""coordinates"":[8.934241493381002,-0.8174201096124313]}"
0000000000000000141f,1,0.42045,0.04734,0.16324,0.07956,"{""type"":""Point"",""coordinates"":[13.178418335151841,-9.323208878273086]}"
00000000000000002479,1,0.4166249999999999,0.05697,0.15582,0.07956,"{""type"":""Point"",""coordinates"":[-44.2095522757407,-2.805661923727093]}"
0000000000000000264b,1,0.5226,0.06282,0.15414,0.07956,"{""type"":""Point"",""coordinates"":[-44.527107157261845,-2.046767515441139]}"
00000000000000002820,1,0.4615499999999999,0.04878,0.1618399999999999,0.07956,"{""type"":""Point"",""coordinates"":[-51.831667611336826,4.625108926564616]}"
000000000000000018fb,1,0.3992249999999999,0.06996,0.1269449999999999,0.07956,"{""type"":""Point"",""coordinates"":[39.94534069293674,-10.105732063041248]}"
0000000000000000064b,1,0.4065749999999999,0.04743,0.16485,0.079645,"{""type"":""Point"",""coordinates"":[89.74389901535912,22.108570832866832]}"
00000000000000000691,1,0.4062,0.04806,0.1652699999999999,0.079645,"{""type"":""Point"",""coordinates"":[89.72179971053825,22.112254050336983]}"
00000000000000000e36,1,0.3327,0.0792,0.1241799999999999,0.079645,"{""type"":""Point"",""coordinates"":[34.44711302550109,28.180644673971475]}"
0000000000000000081a,1,0.368475,0.07749,0.15036,0.07973,"{""type"":""Point"",""coordinates"":[72.97908813033551,18.768726439341137]}"
